YEAR  MO  DA  HR    LAT     LON Rn2200010
2019   7   5  12 -23.40  -47.00  0.40E-04
2019   7   5  12 -23.20  -47.00  0.25E-04
2019   7   5  12 -23.65  -46.95  0.49E-04
2019   7   5  12 -23.55  -46.95  0.44E-04
2019   7   5  12 -23.45  -46.95  0.42E-04
2019   7   5  12 -23.65  -46.90  0.44E-04
2019   7   5  12 -23.40  -46.90  0.36E-04
2019   7   5  12 -23.65  -46.85  0.44E-04
2019   7   5  12 -23.50  -46.85  0.13E-03
2019   7   5  12 -23.45  -46.85  0.40E-04
2019   7   5  12 -23.35  -46.85  0.67E-04
2019   7   5  12 -23.30  -46.85  0.13E-03
2019   7   5  12 -23.70  -46.80  0.49E-04
2019   7   5  12 -23.65  -46.80  0.45E-04
2019   7   5  12 -23.60  -46.80  0.88E-04
2019   7   5  12 -23.55  -46.80  0.44E-04
2019   7   5  12 -23.50  -46.80  0.51E-04
2019   7   5  12 -23.40  -46.80  0.25E-04
2019   7   5  12 -23.75  -46.75  0.44E-04
2019   7   5  12 -23.65  -46.75  0.15E-03
2019   7   5  12 -23.60  -46.75  0.20E-03
2019   7   5  12 -23.55  -46.75  0.93E-04
2019   7   5  12 -23.50  -46.75  0.42E-04
2019   7   5  12 -23.45  -46.75  0.84E-04
2019   7   5  12 -23.40  -46.75  0.67E-04
2019   7   5  12 -23.35  -46.75  0.94E-04
2019   7   5  12 -23.85  -46.70  0.44E-04
2019   7   5  12 -23.75  -46.70  0.19E-03
2019   7   5  12 -23.70  -46.70  0.15E-03
2019   7   5  12 -23.65  -46.70  0.30E-03
2019   7   5  12 -23.55  -46.70  0.51E-04
2019   7   5  12 -23.50  -46.70  0.84E-04
2019   7   5  12 -23.45  -46.70  0.43E-04
2019   7   5  12 -23.40  -46.70  0.42E-04
2019   7   5  12 -23.80  -46.65  0.36E-04
2019   7   5  12 -23.75  -46.65  0.52E-04
2019   7   5  12 -23.70  -46.65  0.40E-03
2019   7   5  12 -23.60  -46.65  0.31E-03
2019   7   5  12 -23.55  -46.65  0.14E-03
2019   7   5  12 -23.50  -46.65  0.42E-04
2019   7   5  12 -23.45  -46.65  0.51E-04
2019   7   5  12 -23.40  -46.65  0.25E-04
2019   7   5  12 -23.35  -46.65  0.88E-04
2019   7   5  12 -23.30  -46.65  0.21E-04
2019   7   5  12 -23.85  -46.60  0.49E-04
2019   7   5  12 -23.80  -46.60  0.95E-04
2019   7   5  12 -23.75  -46.60  0.27E-03
2019   7   5  12 -23.70  -46.60  0.30E-03
2019   7   5  12 -23.65  -46.60  0.25E-03
2019   7   5  12 -23.60  -46.60  0.18E-03
2019   7   5  12 -23.55  -46.60  0.86E-04
2019   7   5  12 -23.50  -46.60  0.43E-04
2019   7   5  12 -23.45  -46.60  0.85E-04
2019   7   5  12 -23.95  -46.55  0.43E-04
2019   7   5  12 -23.80  -46.55  0.15E-03
2019   7   5  12 -23.75  -46.55  0.65E-03
2019   7   5  12 -23.70  -46.55  0.44E-03
2019   7   5  12 -23.65  -46.55  0.16E-03
2019   7   5  12 -23.60  -46.55  0.20E-03
2019   7   5  12 -23.55  -46.55  0.68E-04
2019   7   5  12 -23.50  -46.55  0.93E-04
2019   7   5  12 -23.45  -46.55  0.68E-04
2019   7   5  12 -23.40  -46.55  0.10E-03
2019   7   5  12 -24.10  -46.50  0.44E-04
2019   7   5  12 -23.95  -46.50  0.50E-04
2019   7   5  12 -23.85  -46.50  0.44E-04
2019   7   5  12 -23.80  -46.50  0.42E-03
2019   7   5  12 -23.75  -46.50  0.69E-03
2019   7   5  12 -23.70  -46.50  0.45E-03
2019   7   5  12 -23.65  -46.50  0.10E-03
2019   7   5  12 -23.55  -46.50  0.14E-03
2019   7   5  12 -23.50  -46.50  0.50E-04
2019   7   5  12 -23.45  -46.50  0.67E-04
2019   7   5  12 -23.40  -46.50  0.50E-04
2019   7   5  12 -23.25  -46.50  0.50E-04
2019   7   5  12 -24.15  -46.45  0.44E-04
2019   7   5  12 -23.80  -46.45  0.12E-02
2019   7   5  12 -23.75  -46.45  0.85E-03
2019   7   5  12 -23.70  -46.45  0.43E-03
2019   7   5  12 -23.65  -46.45  0.43E-03
2019   7   5  12 -23.60  -46.45  0.17E-03
2019   7   5  12 -23.55  -46.45  0.12E-03
2019   7   5  12 -23.50  -46.45  0.95E-04
2019   7   5  12 -23.45  -46.45  0.93E-04
2019   7   5  12 -23.90  -46.40  0.96E-04
2019   7   5  12 -23.85  -46.40  0.16E-03
2019   7   5  12 -23.80  -46.40  0.36E-02
2019   7   5  12 -23.75  -46.40  0.86E-03
2019   7   5  12 -23.70  -46.40  0.43E-03
2019   7   5  12 -23.65  -46.40  0.14E-03
2019   7   5  12 -23.60  -46.40  0.77E-04
2019   7   5  12 -23.55  -46.40  0.68E-04
2019   7   5  12 -23.50  -46.40  0.94E-04
2019   7   5  12 -23.40  -46.40  0.26E-04
2019   7   5  12 -23.75  -46.35  0.43E-04
2019   7   5  12 -23.70  -46.35  0.14E-03
2019   7   5  12 -23.65  -46.35  0.67E-04
2019   7   5  12 -23.60  -46.35  0.77E-04
2019   7   5  12 -23.55  -46.35  0.20E-03
2019   7   5  12 -23.50  -46.35  0.25E-04
2019   7   5  12 -23.45  -46.35  0.36E-04
2019   7   5  12 -23.40  -46.35  0.57E-04
2019   7   5  12 -23.70  -46.30  0.76E-04
2019   7   5  12 -23.65  -46.30  0.14E-03
2019   7   5  12 -23.60  -46.30  0.25E-04
2019   7   5  12 -23.55  -46.30  0.25E-04
2019   7   5  12 -23.75  -46.25  0.40E-04
2019   7   5  12 -23.60  -46.25  0.25E-04
2019   7   5  12 -23.85  -46.20  0.42E-04
2019   7   5  12 -23.75  -46.20  0.42E-04
2019   7   5  12 -23.40  -46.20  0.25E-04
2019   7   5  12 -23.65  -46.15  0.49E-04
2019   7   5  12 -23.30  -46.15  0.25E-04
2019   7   5  12 -23.70  -46.00  0.42E-04
2019   7   6   0 -23.30  -46.95  0.21E-04
2019   7   6   0 -23.25  -46.95  0.21E-04
2019   7   6   0 -23.55  -46.80  0.25E-04
2019   7   6   0 -23.45  -46.80  0.25E-04
2019   7   6   0 -23.15  -46.80  0.48E-04
2019   7   6   0 -23.05  -46.80  0.25E-04
2019   7   6   0 -23.30  -46.75  0.24E-04
2019   7   6   0 -23.00  -46.75  0.21E-04
2019   7   6   0 -23.25  -46.70  0.24E-04
2019   7   6   0 -23.75  -46.65  0.24E-04
2019   7   6   0 -23.60  -46.65  0.23E-04
2019   7   6   0 -23.50  -46.65  0.25E-04
2019   7   6   0 -23.45  -46.65  0.25E-04
2019   7   6   0 -23.30  -46.65  0.25E-04
2019   7   6   0 -23.25  -46.65  0.21E-04
2019   7   6   0 -23.20  -46.65  0.24E-04
2019   7   6   0 -22.75  -46.60  0.24E-04
2019   7   6   0 -23.65  -46.55  0.21E-04
2019   7   6   0 -23.45  -46.55  0.26E-04
2019   7   6   0 -23.30  -46.55  0.45E-04
2019   7   6   0 -23.20  -46.55  0.41E-04
2019   7   6   0 -23.15  -46.55  0.25E-04
2019   7   6   0 -23.10  -46.55  0.21E-04
2019   7   6   0 -23.50  -46.50  0.76E-04
2019   7   6   0 -23.45  -46.50  0.46E-04
2019   7   6   0 -23.40  -46.50  0.25E-04
2019   7   6   0 -23.35  -46.50  0.49E-04
2019   7   6   0 -23.30  -46.50  0.21E-04
2019   7   6   0 -23.25  -46.50  0.49E-04
2019   7   6   0 -23.15  -46.50  0.24E-04
2019   7   6   0 -23.70  -46.45  0.50E-04
