YEAR  MO  DA  HR    LAT     LON Rn2200010
2018   3  21  12 -23.50  -46.80  0.54E-04
2018   3  21  12 -23.60  -46.75  0.15E-03
2018   3  21  12 -23.50  -46.75  0.54E-04
2018   3  21  12 -23.65  -46.70  0.74E-04
2018   3  21  12 -23.60  -46.70  0.23E-03
2018   3  21  12 -23.55  -46.70  0.16E-03
2018   3  21  12 -23.50  -46.70  0.17E-03
2018   3  21  12 -23.45  -46.70  0.86E-04
2018   3  21  12 -23.40  -46.70  0.49E-04
2018   3  21  12 -23.80  -46.65  0.75E-04
2018   3  21  12 -23.75  -46.65  0.22E-03
2018   3  21  12 -23.70  -46.65  0.15E-03
2018   3  21  12 -23.65  -46.65  0.85E-04
2018   3  21  12 -23.60  -46.65  0.17E-03
2018   3  21  12 -23.55  -46.65  0.17E-03
2018   3  21  12 -23.40  -46.65  0.43E-04
2018   3  21  12 -23.85  -46.60  0.30E-03
2018   3  21  12 -23.80  -46.60  0.60E-03
2018   3  21  12 -23.75  -46.60  0.49E-03
2018   3  21  12 -23.70  -46.60  0.34E-03
2018   3  21  12 -23.60  -46.60  0.85E-04
2018   3  21  12 -23.55  -46.60  0.85E-04
2018   3  21  12 -23.40  -46.60  0.49E-04
2018   3  21  12 -23.35  -46.60  0.49E-04
2018   3  21  12 -23.85  -46.55  0.15E-02
2018   3  21  12 -23.80  -46.55  0.88E-03
2018   3  21  12 -23.75  -46.55  0.42E-03
2018   3  21  12 -23.70  -46.55  0.34E-03
2018   3  21  12 -23.65  -46.55  0.86E-04
2018   3  21  12 -23.60  -46.55  0.86E-04
2018   3  21  12 -23.55  -46.55  0.86E-04
2018   3  21  12 -23.45  -46.55  0.63E-04
2018   3  21  12 -23.40  -46.55  0.50E-04
2018   3  21  12 -23.35  -46.55  0.49E-04
2018   3  21  12 -23.85  -46.50  0.31E-02
2018   3  21  12 -23.80  -46.50  0.10E-02
2018   3  21  12 -23.75  -46.50  0.87E-03
2018   3  21  12 -23.70  -46.50  0.52E-03
2018   3  21  12 -23.65  -46.50  0.43E-03
2018   3  21  12 -23.60  -46.50  0.49E-03
2018   3  21  12 -23.55  -46.50  0.17E-03
2018   3  21  12 -23.50  -46.50  0.15E-03
2018   3  21  12 -23.85  -46.45  0.68E-02
2018   3  21  12 -23.80  -46.45  0.25E-02
2018   3  21  12 -23.75  -46.45  0.18E-02
2018   3  21  12 -23.70  -46.45  0.78E-03
2018   3  21  12 -23.65  -46.45  0.32E-03
2018   3  21  12 -23.60  -46.45  0.48E-03
2018   3  21  12 -23.50  -46.45  0.25E-03
2018   3  21  12 -23.40  -46.45  0.50E-04
2018   3  21  12 -23.85  -46.40  0.87E-02
2018   3  21  12 -23.80  -46.40  0.77E-02
2018   3  21  12 -23.75  -46.40  0.18E-02
2018   3  21  12 -23.70  -46.40  0.45E-03
2018   3  21  12 -23.65  -46.40  0.22E-03
2018   3  21  12 -23.60  -46.40  0.23E-03
2018   3  21  12 -23.50  -46.40  0.10E-03
2018   3  21  12 -23.45  -46.40  0.51E-04
2018   3  21  12 -23.40  -46.40  0.50E-04
2018   3  21  12 -23.80  -46.35  0.11E-02
2018   3  21  12 -23.75  -46.35  0.41E-03
2018   3  21  12 -23.70  -46.35  0.51E-04
2018   3  21  12 -23.65  -46.35  0.10E-03
