YEAR  MO  DA  HR    LAT     LON Rn2200010
2019   9  25  12  -4.35  -40.60  0.69E-12
2019   9  25  12  -4.25  -40.60  0.14E-11
2019   9  25  12  -4.40  -40.55  0.69E-12
2019   9  25  12  -4.35  -40.55  0.28E-11
2019   9  25  12  -4.30  -40.55  0.58E-11
2019   9  25  12  -4.25  -40.55  0.14E-11
2019   9  25  12  -4.20  -40.55  0.32E-11
2019   9  25  12  -4.15  -40.55  0.16E-11
2019   9  25  12  -4.60  -40.50  0.70E-12
2019   9  25  12  -4.50  -40.50  0.69E-12
2019   9  25  12  -4.45  -40.50  0.35E-11
2019   9  25  12  -4.40  -40.50  0.14E-11
2019   9  25  12  -4.35  -40.50  0.65E-11
2019   9  25  12  -4.30  -40.50  0.45E-11
2019   9  25  12  -4.25  -40.50  0.32E-11
2019   9  25  12  -4.20  -40.50  0.79E-12
2019   9  25  12  -4.15  -40.50  0.16E-11
2019   9  25  12  -4.10  -40.50  0.80E-12
2019   9  25  12  -4.55  -40.45  0.14E-11
2019   9  25  12  -4.50  -40.45  0.21E-11
2019   9  25  12  -4.45  -40.45  0.77E-11
2019   9  25  12  -4.40  -40.45  0.92E-11
2019   9  25  12  -4.35  -40.45  0.77E-11
2019   9  25  12  -4.30  -40.45  0.88E-11
2019   9  25  12  -4.25  -40.45  0.32E-11
2019   9  25  12  -4.20  -40.45  0.72E-11
2019   9  25  12  -4.15  -40.45  0.48E-11
2019   9  25  12  -4.10  -40.45  0.16E-11
2019   9  25  12  -4.05  -40.45  0.81E-12
2019   9  25  12  -4.55  -40.40  0.21E-11
2019   9  25  12  -4.50  -40.40  0.63E-11
2019   9  25  12  -4.45  -40.40  0.88E-11
2019   9  25  12  -4.40  -40.40  0.75E-11
2019   9  25  12  -4.35  -40.40  0.63E-11
2019   9  25  12  -4.30  -40.40  0.56E-11
2019   9  25  12  -4.25  -40.40  0.88E-11
2019   9  25  12  -4.20  -40.40  0.40E-11
2019   9  25  12  -4.15  -40.40  0.65E-11
2019   9  25  12  -4.10  -40.40  0.56E-11
2019   9  25  12  -4.00  -40.40  0.81E-12
2019   9  25  12  -4.65  -40.35  0.21E-11
2019   9  25  12  -4.55  -40.35  0.64E-11
2019   9  25  12  -4.50  -40.35  0.11E-10
2019   9  25  12  -4.45  -40.35  0.61E-11
2019   9  25  12  -4.40  -40.35  0.86E-11
2019   9  25  12  -4.35  -40.35  0.32E-11
2019   9  25  12  -4.30  -40.35  0.97E-11
2019   9  25  12  -4.25  -40.35  0.24E-11
2019   9  25  12  -4.20  -40.35  0.41E-11
2019   9  25  12  -4.15  -40.35  0.65E-11
2019   9  25  12  -4.10  -40.35  0.57E-11
2019   9  25  12  -4.05  -40.35  0.41E-11
2019   9  25  12  -4.65  -40.30  0.71E-12
2019   9  25  12  -4.60  -40.30  0.36E-11
2019   9  25  12  -4.55  -40.30  0.72E-11
2019   9  25  12  -4.50  -40.30  0.13E-10
2019   9  25  12  -4.45  -40.30  0.12E-10
2019   9  25  12  -4.40  -40.30  0.73E-11
2019   9  25  12  -4.35  -40.30  0.73E-11
2019   9  25  12  -4.30  -40.30  0.73E-11
2019   9  25  12  -4.25  -40.30  0.41E-11
2019   9  25  12  -4.20  -40.30  0.33E-11
2019   9  25  12  -4.15  -40.30  0.49E-11
2019   9  25  12  -4.10  -40.30  0.41E-11
2019   9  25  12  -4.05  -40.30  0.16E-11
2019   9  25  12  -4.60  -40.25  0.36E-11
2019   9  25  12  -4.55  -40.25  0.57E-11
2019   9  25  12  -4.50  -40.25  0.11E-10
2019   9  25  12  -4.45  -40.25  0.17E-10
2019   9  25  12  -4.40  -40.25  0.11E-10
2019   9  25  12  -4.35  -40.25  0.33E-11
2019   9  25  12  -4.30  -40.25  0.90E-11
2019   9  25  12  -4.25  -40.25  0.74E-11
2019   9  25  12  -4.20  -40.25  0.57E-11
2019   9  25  12  -4.15  -40.25  0.11E-10
2019   9  25  12  -4.10  -40.25  0.90E-11
2019   9  25  12  -4.05  -40.25  0.41E-11
2019   9  25  12  -4.60  -40.20  0.22E-11
2019   9  25  12  -4.55  -40.20  0.10E-10
2019   9  25  12  -4.50  -40.20  0.13E-10
2019   9  25  12  -4.45  -40.20  0.18E-10
2019   9  25  12  -4.40  -40.20  0.91E-11
2019   9  25  12  -4.35  -40.20  0.91E-11
2019   9  25  12  -4.30  -40.20  0.14E-10
2019   9  25  12  -4.25  -40.20  0.50E-11
2019   9  25  12  -4.20  -40.20  0.66E-11
2019   9  25  12  -4.15  -40.20  0.99E-11
2019   9  25  12  -4.10  -40.20  0.66E-11
2019   9  25  12  -4.05  -40.20  0.41E-11
2019   9  25  12  -4.60  -40.15  0.15E-11
2019   9  25  12  -4.55  -40.15  0.22E-11
2019   9  25  12  -4.50  -40.15  0.11E-10
2019   9  25  12  -4.45  -40.15  0.18E-10
2019   9  25  12  -4.40  -40.15  0.16E-10
2019   9  25  12  -4.35  -40.15  0.17E-10
2019   9  25  12  -4.30  -40.15  0.12E-10
2019   9  25  12  -4.25  -40.15  0.83E-11
2019   9  25  12  -4.20  -40.15  0.58E-11
2019   9  25  12  -4.15  -40.15  0.83E-11
2019   9  25  12  -4.10  -40.15  0.10E-10
2019   9  25  12  -4.05  -40.15  0.58E-11
2019   9  25  12  -4.55  -40.10  0.22E-11
2019   9  25  12  -4.50  -40.10  0.55E-11
2019   9  25  12  -4.45  -40.10  0.17E-10
2019   9  25  12  -4.40  -40.10  0.17E-10
2019   9  25  12  -4.35  -40.10  0.13E-10
2019   9  25  12  -4.30  -40.10  0.11E-10
2019   9  25  12  -4.25  -40.10  0.12E-10
2019   9  25  12  -4.20  -40.10  0.58E-11
2019   9  25  12  -4.15  -40.10  0.33E-11
2019   9  25  12  -4.10  -40.10  0.10E-10
2019   9  25  12  -4.05  -40.10  0.83E-12
2019   9  25  12  -4.50  -40.05  0.52E-11
2019   9  25  12  -4.45  -40.05  0.18E-10
2019   9  25  12  -4.40  -40.05  0.27E-10
2019   9  25  12  -4.35  -40.05  0.10E-10
2019   9  25  12  -4.30  -40.05  0.13E-10
2019   9  25  12  -4.25  -40.05  0.10E-10
2019   9  25  12  -4.20  -40.05  0.92E-11
2019   9  25  12  -4.15  -40.05  0.10E-10
2019   9  25  12  -4.10  -40.05  0.25E-11
2019   9  25  12  -4.45  -40.00  0.10E-10
2019   9  25  12  -4.40  -40.00  0.24E-10
2019   9  25  12  -4.35  -40.00  0.24E-10
2019   9  25  12  -4.30  -40.00  0.13E-10
2019   9  25  12  -4.25  -40.00  0.12E-10
2019   9  25  12  -4.20  -40.00  0.84E-11
2019   9  25  12  -4.15  -40.00  0.76E-11
2019   9  25  12  -4.45  -39.95  0.47E-11
2019   9  25  12  -4.40  -39.95  0.33E-10
2019   9  25  12  -4.35  -39.95  0.34E-10
2019   9  25  12  -4.30  -39.95  0.22E-10
2019   9  25  12  -4.25  -39.95  0.17E-10
2019   9  25  12  -4.20  -39.95  0.24E-10
2019   9  25  12  -4.15  -39.95  0.17E-11
2019   9  25  12  -4.45  -39.90  0.74E-12
2019   9  25  12  -4.40  -39.90  0.23E-10
2019   9  25  12  -4.35  -39.90  0.46E-10
2019   9  25  12  -4.30  -39.90  0.41E-10
2019   9  25  12  -4.25  -39.90  0.34E-10
2019   9  25  12  -4.20  -39.90  0.85E-11
2019   9  25  12  -4.40  -39.85  0.51E-11
2019   9  25  12  -4.35  -39.85  0.12E-09
2019   9  25  12  -4.30  -39.85  0.11E-09
2019   9  25  12  -4.25  -39.85  0.77E-11
2019   9  25  12  -4.35  -39.80  0.75E-11
2019   9  26   0  -3.85  -41.75  0.94E-12
2019   9  26   0  -3.75  -41.75  0.11E-11
2019   9  26   0  -3.70  -41.75  0.55E-12
2019   9  26   0  -3.60  -41.75  0.17E-11
2019   9  26   0  -3.90  -41.70  0.14E-11
2019   9  26   0  -3.85  -41.70  0.47E-12
2019   9  26   0  -3.80  -41.70  0.32E-11
2019   9  26   0  -3.75  -41.70  0.21E-11
2019   9  26   0  -3.70  -41.70  0.60E-11
2019   9  26   0  -3.65  -41.70  0.16E-11
2019   9  26   0  -3.60  -41.70  0.11E-11
2019   9  26   0  -3.55  -41.70  0.22E-11
2019   9  26   0  -4.00  -41.65  0.47E-12
2019   9  26   0  -3.90  -41.65  0.94E-12
2019   9  26   0  -3.85  -41.65  0.19E-11
2019   9  26   0  -3.80  -41.65  0.42E-11
2019   9  26   0  -3.75  -41.65  0.98E-11
2019   9  26   0  -3.70  -41.65  0.54E-11
2019   9  26   0  -3.65  -41.65  0.66E-11
2019   9  26   0  -3.60  -41.65  0.77E-11
2019   9  26   0  -3.55  -41.65  0.50E-11
2019   9  26   0  -3.50  -41.65  0.11E-11
2019   9  26   0  -3.95  -41.60  0.94E-12
2019   9  26   0  -3.90  -41.60  0.47E-12
2019   9  26   0  -3.85  -41.60  0.25E-11
2019   9  26   0  -3.80  -41.60  0.51E-11
2019   9  26   0  -3.75  -41.60  0.42E-11
2019   9  26   0  -3.70  -41.60  0.38E-11
2019   9  26   0  -3.65  -41.60  0.10E-10
2019   9  26   0  -3.60  -41.60  0.14E-10
2019   9  26   0  -3.55  -41.60  0.95E-11
2019   9  26   0  -3.50  -41.60  0.39E-11
2019   9  26   0  -3.45  -41.60  0.56E-12
2019   9  26   0  -4.00  -41.55  0.47E-12
2019   9  26   0  -3.95  -41.55  0.47E-12
2019   9  26   0  -3.90  -41.55  0.25E-11
2019   9  26   0  -3.85  -41.55  0.15E-11
2019   9  26   0  -3.80  -41.55  0.39E-11
2019   9  26   0  -3.75  -41.55  0.56E-11
2019   9  26   0  -3.70  -41.55  0.11E-10
2019   9  26   0  -3.65  -41.55  0.98E-11
2019   9  26   0  -3.60  -41.55  0.11E-10
2019   9  26   0  -3.55  -41.55  0.12E-10
2019   9  26   0  -3.50  -41.55  0.79E-11
2019   9  26   0  -3.45  -41.55  0.28E-11
2019   9  26   0  -3.95  -41.50  0.94E-12
2019   9  26   0  -3.90  -41.50  0.14E-11
2019   9  26   0  -3.85  -41.50  0.15E-11
2019   9  26   0  -3.80  -41.50  0.19E-11
2019   9  26   0  -3.75  -41.50  0.70E-11
2019   9  26   0  -3.70  -41.50  0.73E-11
2019   9  26   0  -3.65  -41.50  0.14E-10
2019   9  26   0  -3.60  -41.50  0.11E-10
2019   9  26   0  -3.55  -41.50  0.17E-10
2019   9  26   0  -3.50  -41.50  0.20E-10
2019   9  26   0  -3.45  -41.50  0.40E-11
2019   9  26   0  -3.40  -41.50  0.56E-12
2019   9  26   0  -4.00  -41.45  0.47E-12
2019   9  26   0  -3.90  -41.45  0.20E-11
2019   9  26   0  -3.85  -41.45  0.20E-11
2019   9  26   0  -3.80  -41.45  0.31E-11
2019   9  26   0  -3.75  -41.45  0.51E-11
2019   9  26   0  -3.70  -41.45  0.52E-11
2019   9  26   0  -3.65  -41.45  0.98E-11
2019   9  26   0  -3.60  -41.45  0.15E-10
2019   9  26   0  -3.55  -41.45  0.15E-10
2019   9  26   0  -3.50  -41.45  0.24E-10
2019   9  26   0  -3.45  -41.45  0.14E-10
2019   9  26   0  -3.40  -41.45  0.34E-11
2019   9  26   0  -3.95  -41.40  0.47E-12
2019   9  26   0  -3.90  -41.40  0.19E-11
2019   9  26   0  -3.85  -41.40  0.95E-12
2019   9  26   0  -3.80  -41.40  0.19E-11
2019   9  26   0  -3.75  -41.40  0.70E-11
2019   9  26   0  -3.70  -41.40  0.68E-11
2019   9  26   0  -3.65  -41.40  0.58E-11
2019   9  26   0  -3.60  -41.40  0.11E-10
2019   9  26   0  -3.55  -41.40  0.85E-11
2019   9  26   0  -3.50  -41.40  0.13E-10
2019   9  26   0  -3.45  -41.40  0.14E-10
2019   9  26   0  -3.40  -41.40  0.69E-11
2019   9  26   0  -3.35  -41.40  0.57E-12
2019   9  26   0  -4.00  -41.35  0.47E-12
2019   9  26   0  -3.90  -41.35  0.48E-12
2019   9  26   0  -3.85  -41.35  0.24E-11
2019   9  26   0  -3.80  -41.35  0.96E-12
2019   9  26   0  -3.75  -41.35  0.72E-11
2019   9  26   0  -3.70  -41.35  0.55E-11
2019   9  26   0  -3.65  -41.35  0.54E-11
2019   9  26   0  -3.60  -41.35  0.13E-10
2019   9  26   0  -3.55  -41.35  0.13E-10
2019   9  26   0  -3.50  -41.35  0.13E-10
2019   9  26   0  -3.45  -41.35  0.21E-10
2019   9  26   0  -3.40  -41.35  0.13E-10
2019   9  26   0  -3.35  -41.35  0.17E-11
2019   9  26   0  -3.90  -41.30  0.48E-12
2019   9  26   0  -3.80  -41.30  0.19E-11
2019   9  26   0  -3.75  -41.30  0.40E-11
2019   9  26   0  -3.70  -41.30  0.44E-11
2019   9  26   0  -3.65  -41.30  0.70E-11
2019   9  26   0  -3.60  -41.30  0.77E-11
2019   9  26   0  -3.55  -41.30  0.13E-10
2019   9  26   0  -3.50  -41.30  0.10E-10
2019   9  26   0  -3.45  -41.30  0.17E-10
2019   9  26   0  -3.40  -41.30  0.18E-10
2019   9  26   0  -3.35  -41.30  0.35E-11
2019   9  26   0  -3.80  -41.25  0.15E-11
2019   9  26   0  -3.75  -41.25  0.25E-11
2019   9  26   0  -3.70  -41.25  0.40E-11
2019   9  26   0  -3.65  -41.25  0.11E-10
2019   9  26   0  -3.60  -41.25  0.46E-11
2019   9  26   0  -3.55  -41.25  0.10E-10
2019   9  26   0  -3.50  -41.25  0.11E-10
2019   9  26   0  -3.45  -41.25  0.18E-10
2019   9  26   0  -3.40  -41.25  0.22E-10
2019   9  26   0  -3.35  -41.25  0.52E-11
2019   9  26   0  -3.85  -41.20  0.97E-12
2019   9  26   0  -3.80  -41.20  0.19E-11
2019   9  26   0  -3.75  -41.20  0.76E-11
2019   9  26   0  -3.70  -41.20  0.70E-11
2019   9  26   0  -3.65  -41.20  0.68E-11
2019   9  26   0  -3.60  -41.20  0.86E-11
2019   9  26   0  -3.55  -41.20  0.12E-10
2019   9  26   0  -3.50  -41.20  0.69E-11
2019   9  26   0  -3.45  -41.20  0.17E-10
2019   9  26   0  -3.40  -41.20  0.25E-10
2019   9  26   0  -3.35  -41.20  0.52E-11
2019   9  26   0  -3.90  -41.15  0.48E-12
2019   9  26   0  -3.85  -41.15  0.49E-12
2019   9  26   0  -3.80  -41.15  0.31E-11
2019   9  26   0  -3.75  -41.15  0.57E-11
2019   9  26   0  -3.70  -41.15  0.74E-11
2019   9  26   0  -3.65  -41.15  0.91E-11
2019   9  26   0  -3.60  -41.15  0.10E-10
2019   9  26   0  -3.55  -41.15  0.11E-10
2019   9  26   0  -3.50  -41.15  0.98E-11
2019   9  26   0  -3.45  -41.15  0.25E-10
2019   9  26   0  -3.40  -41.15  0.21E-10
2019   9  26   0  -3.35  -41.15  0.41E-11
2019   9  26   0  -3.85  -41.10  0.30E-11
2019   9  26   0  -3.80  -41.10  0.69E-11
2019   9  26   0  -3.75  -41.10  0.74E-11
2019   9  26   0  -3.70  -41.10  0.86E-11
2019   9  26   0  -3.65  -41.10  0.96E-11
2019   9  26   0  -3.60  -41.10  0.86E-11
2019   9  26   0  -3.55  -41.10  0.70E-11
2019   9  26   0  -3.50  -41.10  0.81E-11
2019   9  26   0  -3.45  -41.10  0.19E-10
2019   9  26   0  -3.40  -41.10  0.19E-10
2019   9  26   0  -3.35  -41.10  0.35E-11
2019   9  26   0  -4.00  -41.05  0.49E-12
2019   9  26   0  -3.90  -41.05  0.20E-11
2019   9  26   0  -3.85  -41.05  0.64E-11
2019   9  26   0  -3.80  -41.05  0.34E-11
2019   9  26   0  -3.75  -41.05  0.62E-11
2019   9  26   0  -3.70  -41.05  0.10E-10
2019   9  26   0  -3.65  -41.05  0.71E-11
2019   9  26   0  -3.60  -41.05  0.75E-11
2019   9  26   0  -3.55  -41.05  0.13E-10
2019   9  26   0  -3.50  -41.05  0.14E-10
2019   9  26   0  -3.45  -41.05  0.23E-10
2019   9  26   0  -3.40  -41.05  0.19E-10
2019   9  26   0  -3.35  -41.05  0.47E-11
2019   9  26   0  -3.90  -41.00  0.35E-11
2019   9  26   0  -3.85  -41.00  0.62E-11
2019   9  26   0  -3.80  -41.00  0.52E-11
2019   9  26   0  -3.75  -41.00  0.11E-10
2019   9  26   0  -3.70  -41.00  0.45E-11
2019   9  26   0  -3.65  -41.00  0.95E-11
2019   9  26   0  -3.60  -41.00  0.14E-10
2019   9  26   0  -3.55  -41.00  0.13E-10
