YEAR  MO  DA  HR    LAT     LON Rn2200010
2019   1  12  12  -4.50  -40.15  0.12E-11
2019   1  12  12  -4.45  -40.15  0.24E-11
2019   1  12  12  -4.60  -40.10  0.24E-11
2019   1  12  12  -4.55  -40.10  0.36E-11
2019   1  12  12  -4.50  -40.10  0.73E-11
2019   1  12  12  -4.45  -40.10  0.49E-11
2019   1  12  12  -4.40  -40.10  0.12E-11
2019   1  12  12  -4.35  -40.10  0.24E-11
2019   1  12  12  -4.70  -40.05  0.35E-11
2019   1  12  12  -4.65  -40.05  0.82E-11
2019   1  12  12  -4.60  -40.05  0.48E-11
2019   1  12  12  -4.55  -40.05  0.12E-10
2019   1  12  12  -4.50  -40.05  0.98E-11
2019   1  12  12  -4.45  -40.05  0.12E-10
2019   1  12  12  -4.40  -40.05  0.49E-11
2019   1  12  12  -4.35  -40.05  0.37E-11
2019   1  12  12  -4.85  -40.00  0.10E-11
2019   1  12  12  -4.80  -40.00  0.21E-11
2019   1  12  12  -4.75  -40.00  0.44E-11
2019   1  12  12  -4.70  -40.00  0.58E-11
2019   1  12  12  -4.65  -40.00  0.13E-10
2019   1  12  12  -4.60  -40.00  0.74E-11
2019   1  12  12  -4.55  -40.00  0.18E-10
2019   1  12  12  -4.50  -40.00  0.15E-10
2019   1  12  12  -4.45  -40.00  0.20E-10
2019   1  12  12  -4.40  -40.00  0.26E-10
2019   1  12  12  -4.35  -40.00  0.37E-10
2019   1  12  12  -4.85  -39.95  0.73E-11
2019   1  12  12  -4.80  -39.95  0.64E-11
2019   1  12  12  -4.75  -39.95  0.58E-11
2019   1  12  12  -4.70  -39.95  0.18E-10
2019   1  12  12  -4.65  -39.95  0.13E-10
2019   1  12  12  -4.60  -39.95  0.86E-11
2019   1  12  12  -4.55  -39.95  0.16E-10
2019   1  12  12  -4.50  -39.95  0.19E-10
2019   1  12  12  -4.45  -39.95  0.30E-10
2019   1  12  12  -4.40  -39.95  0.50E-10
2019   1  12  12  -4.35  -39.95  0.39E-10
2019   1  12  12  -4.30  -39.95  0.75E-11
2019   1  12  12  -4.90  -39.90  0.10E-11
2019   1  12  12  -4.85  -39.90  0.74E-11
2019   1  12  12  -4.80  -39.90  0.16E-10
2019   1  12  12  -4.75  -39.90  0.95E-11
2019   1  12  12  -4.70  -39.90  0.72E-11
2019   1  12  12  -4.65  -39.90  0.18E-10
2019   1  12  12  -4.60  -39.90  0.97E-11
2019   1  12  12  -4.55  -39.90  0.24E-10
2019   1  12  12  -4.50  -39.90  0.20E-10
2019   1  12  12  -4.45  -39.90  0.39E-10
2019   1  12  12  -4.40  -39.90  0.63E-10
2019   1  12  12  -4.35  -39.90  0.88E-10
2019   1  12  12  -4.30  -39.90  0.31E-10
2019   1  12  12  -4.90  -39.85  0.74E-11
2019   1  12  12  -4.85  -39.85  0.21E-11
2019   1  12  12  -4.80  -39.85  0.64E-11
2019   1  12  12  -4.75  -39.85  0.11E-10
2019   1  12  12  -4.70  -39.85  0.12E-10
2019   1  12  12  -4.65  -39.85  0.13E-10
2019   1  12  12  -4.60  -39.85  0.13E-10
2019   1  12  12  -4.55  -39.85  0.25E-10
2019   1  12  12  -4.50  -39.85  0.38E-10
2019   1  12  12  -4.45  -39.85  0.44E-10
2019   1  12  12  -4.40  -39.85  0.99E-10
2019   1  12  12  -4.35  -39.85  0.55E-09
2019   1  12  12  -4.30  -39.85  0.78E-10
2019   1  12  12  -4.90  -39.80  0.32E-11
2019   1  12  12  -4.85  -39.80  0.75E-11
2019   1  12  12  -4.80  -39.80  0.32E-11
2019   1  12  12  -4.75  -39.80  0.12E-10
2019   1  12  12  -4.70  -39.80  0.13E-10
2019   1  12  12  -4.65  -39.80  0.19E-10
2019   1  12  12  -4.60  -39.80  0.27E-10
2019   1  12  12  -4.55  -39.80  0.30E-10
2019   1  12  12  -4.50  -39.80  0.60E-10
2019   1  12  12  -4.45  -39.80  0.86E-10
2019   1  12  12  -4.40  -39.80  0.17E-09
2019   1  12  12  -4.35  -39.80  0.19E-09
2019   1  12  12  -4.85  -39.75  0.40E-11
2019   1  12  12  -4.80  -39.75  0.11E-10
2019   1  12  12  -4.75  -39.75  0.80E-11
2019   1  12  12  -4.70  -39.75  0.15E-10
2019   1  12  12  -4.65  -39.75  0.11E-10
2019   1  12  12  -4.60  -39.75  0.12E-10
2019   1  12  12  -4.55  -39.75  0.12E-10
2019   1  12  12  -4.50  -39.75  0.33E-11
2019   1  13   0  -4.80  -40.45  0.11E-11
2019   1  13   0  -4.75  -40.45  0.11E-11
2019   1  13   0  -4.60  -40.45  0.23E-11
2019   1  13   0  -4.90  -40.40  0.97E-12
2019   1  13   0  -4.85  -40.40  0.19E-11
2019   1  13   0  -4.75  -40.40  0.22E-11
2019   1  13   0  -4.70  -40.40  0.45E-11
2019   1  13   0  -4.65  -40.40  0.34E-11
2019   1  13   0  -4.60  -40.40  0.34E-11
2019   1  13   0  -4.55  -40.40  0.23E-11
2019   1  13   0  -4.95  -40.35  0.30E-11
2019   1  13   0  -4.90  -40.35  0.98E-12
2019   1  13   0  -4.85  -40.35  0.42E-11
2019   1  13   0  -4.80  -40.35  0.21E-11
2019   1  13   0  -4.75  -40.35  0.31E-11
2019   1  13   0  -4.70  -40.35  0.11E-11
2019   1  13   0  -4.65  -40.35  0.46E-11
2019   1  13   0  -4.60  -40.35  0.79E-11
2019   1  13   0  -4.55  -40.35  0.23E-11
2019   1  13   0  -4.50  -40.35  0.46E-11
2019   1  13   0  -4.45  -40.35  0.70E-11
2019   1  13   0  -4.40  -40.35  0.35E-11
2019   1  13   0  -5.10  -40.30  0.94E-12
2019   1  13   0  -4.90  -40.30  0.11E-11
2019   1  13   0  -4.85  -40.30  0.11E-11
2019   1  13   0  -4.70  -40.30  0.10E-11
2019   1  13   0  -4.65  -40.30  0.23E-11
2019   1  13   0  -4.60  -40.30  0.23E-11
2019   1  13   0  -4.55  -40.30  0.57E-11
2019   1  13   0  -4.50  -40.30  0.12E-11
2019   1  13   0  -4.40  -40.30  0.35E-11
2019   1  13   0  -4.35  -40.30  0.24E-11
2019   1  13   0  -4.80  -40.25  0.22E-11
2019   1  13   0  -4.75  -40.25  0.45E-11
2019   1  13   0  -4.70  -40.25  0.34E-11
2019   1  13   0  -4.65  -40.25  0.11E-11
2019   1  13   0  -4.60  -40.25  0.34E-11
2019   1  13   0  -4.55  -40.25  0.46E-11
2019   1  13   0  -4.50  -40.25  0.81E-11
2019   1  13   0  -4.45  -40.25  0.82E-11
2019   1  13   0  -4.40  -40.25  0.47E-11
2019   1  13   0  -5.15  -40.20  0.95E-12
2019   1  13   0  -4.95  -40.20  0.11E-11
2019   1  13   0  -4.90  -40.20  0.11E-11
2019   1  13   0  -4.85  -40.20  0.56E-11
2019   1  13   0  -4.80  -40.20  0.22E-11
2019   1  13   0  -4.75  -40.20  0.45E-11
2019   1  13   0  -4.70  -40.20  0.34E-11
2019   1  13   0  -4.65  -40.20  0.57E-11
2019   1  13   0  -4.60  -40.20  0.34E-11
2019   1  13   0  -4.55  -40.20  0.14E-10
2019   1  13   0  -4.50  -40.20  0.58E-11
2019   1  13   0  -4.45  -40.20  0.95E-11
2019   1  13   0  -4.40  -40.20  0.95E-11
2019   1  13   0  -4.35  -40.20  0.48E-11
2019   1  13   0  -5.20  -40.15  0.94E-12
2019   1  13   0  -4.95  -40.15  0.11E-11
2019   1  13   0  -4.90  -40.15  0.33E-11
2019   1  13   0  -4.85  -40.15  0.44E-11
2019   1  13   0  -4.80  -40.15  0.33E-11
2019   1  13   0  -4.75  -40.15  0.55E-11
2019   1  13   0  -4.70  -40.15  0.34E-11
2019   1  13   0  -4.65  -40.15  0.56E-11
2019   1  13   0  -4.60  -40.15  0.92E-11
2019   1  13   0  -4.55  -40.15  0.46E-11
2019   1  13   0  -4.50  -40.15  0.14E-10
2019   1  13   0  -4.45  -40.15  0.14E-10
2019   1  13   0  -4.40  -40.15  0.29E-10
2019   1  13   0  -4.35  -40.15  0.17E-10
2019   1  13   0  -4.30  -40.15  0.12E-11
2019   1  13   0  -4.95  -40.10  0.42E-11
2019   1  13   0  -4.90  -40.10  0.98E-12
2019   1  13   0  -4.75  -40.10  0.64E-11
2019   1  13   0  -4.70  -40.10  0.10E-10
2019   1  13   0  -4.65  -40.10  0.80E-11
2019   1  13   0  -4.60  -40.10  0.13E-10
2019   1  13   0  -4.55  -40.10  0.35E-11
2019   1  13   0  -4.50  -40.10  0.83E-11
2019   1  13   0  -4.45  -40.10  0.83E-11
2019   1  13   0  -4.40  -40.10  0.22E-10
2019   1  13   0  -4.35  -40.10  0.43E-10
2019   1  13   0  -5.10  -40.05  0.19E-11
2019   1  13   0  -5.05  -40.05  0.97E-12
2019   1  13   0  -5.00  -40.05  0.97E-12
2019   1  13   0  -4.95  -40.05  0.11E-11
