YEAR  MO  DA  HR    LAT     LON Rn2200010
2022  12   5  12  -4.45  -41.55  0.15E-11
2022  12   5  12  -4.55  -41.50  0.42E-12
2022  12   5  12  -4.50  -41.50  0.20E-11
2022  12   5  12  -4.45  -41.50  0.94E-12
2022  12   5  12  -4.55  -41.45  0.15E-11
2022  12   5  12  -4.50  -41.45  0.18E-11
2022  12   5  12  -4.45  -41.45  0.38E-11
2022  12   5  12  -4.60  -41.40  0.42E-12
2022  12   5  12  -4.55  -41.40  0.85E-11
2022  12   5  12  -4.50  -41.40  0.47E-11
2022  12   5  12  -4.45  -41.40  0.47E-11
2022  12   5  12  -4.35  -41.40  0.11E-11
2022  12   5  12  -4.60  -41.35  0.13E-11
2022  12   5  12  -4.55  -41.35  0.73E-11
2022  12   5  12  -4.50  -41.35  0.68E-11
2022  12   5  12  -4.45  -41.35  0.71E-11
2022  12   5  12  -4.40  -41.35  0.26E-11
2022  12   5  12  -4.35  -41.35  0.46E-12
2022  12   5  12  -4.60  -41.30  0.35E-12
2022  12   5  12  -4.55  -41.30  0.55E-11
2022  12   5  12  -4.50  -41.30  0.86E-11
2022  12   5  12  -4.45  -41.30  0.68E-11
2022  12   5  12  -4.40  -41.30  0.74E-11
2022  12   5  12  -4.35  -41.30  0.17E-11
2022  12   5  12  -4.30  -41.30  0.57E-12
2022  12   5  12  -4.60  -41.25  0.17E-11
2022  12   5  12  -4.55  -41.25  0.25E-11
2022  12   5  12  -4.50  -41.25  0.84E-11
2022  12   5  12  -4.45  -41.25  0.67E-11
2022  12   5  12  -4.40  -41.25  0.49E-11
2022  12   5  12  -4.35  -41.25  0.16E-11
2022  12   5  12  -4.60  -41.20  0.43E-12
2022  12   5  12  -4.55  -41.20  0.55E-11
2022  12   5  12  -4.50  -41.20  0.98E-11
2022  12   5  12  -4.45  -41.20  0.85E-11
2022  12   5  12  -4.40  -41.20  0.77E-11
2022  12   5  12  -4.35  -41.20  0.50E-11
2022  12   5  12  -4.60  -41.15  0.85E-12
2022  12   5  12  -4.55  -41.15  0.43E-11
2022  12   5  12  -4.50  -41.15  0.53E-11
2022  12   5  12  -4.45  -41.15  0.91E-11
2022  12   5  12  -4.40  -41.15  0.82E-11
2022  12   5  12  -4.35  -41.15  0.67E-11
2022  12   5  12  -4.30  -41.15  0.58E-12
2022  12   5  12  -4.60  -41.10  0.19E-11
2022  12   5  12  -4.55  -41.10  0.37E-11
2022  12   5  12  -4.50  -41.10  0.52E-11
2022  12   5  12  -4.45  -41.10  0.36E-11
2022  12   5  12  -4.40  -41.10  0.80E-11
2022  12   5  12  -4.35  -41.10  0.54E-11
2022  12   5  12  -4.30  -41.10  0.38E-11
2022  12   5  12  -4.60  -41.05  0.21E-11
2022  12   5  12  -4.55  -41.05  0.30E-11
2022  12   5  12  -4.50  -41.05  0.78E-11
2022  12   5  12  -4.45  -41.05  0.58E-11
2022  12   5  12  -4.40  -41.05  0.81E-11
2022  12   5  12  -4.35  -41.05  0.94E-11
2022  12   5  12  -4.30  -41.05  0.23E-11
2022  12   5  12  -4.60  -41.00  0.28E-11
2022  12   5  12  -4.55  -41.00  0.62E-11
2022  12   5  12  -4.50  -41.00  0.51E-11
2022  12   5  12  -4.45  -41.00  0.25E-11
2022  12   5  12  -4.40  -41.00  0.54E-11
2022  12   5  12  -4.35  -41.00  0.76E-11
2022  12   5  12  -4.30  -41.00  0.63E-11
2022  12   5  12  -4.25  -41.00  0.58E-12
2022  12   5  12  -4.60  -40.95  0.32E-11
2022  12   5  12  -4.55  -40.95  0.54E-11
2022  12   5  12  -4.50  -40.95  0.49E-11
2022  12   5  12  -4.45  -40.95  0.38E-11
2022  12   5  12  -4.40  -40.95  0.70E-11
2022  12   5  12  -4.35  -40.95  0.80E-11
2022  12   5  12  -4.30  -40.95  0.53E-11
2022  12   5  12  -4.60  -40.90  0.37E-11
2022  12   5  12  -4.55  -40.90  0.54E-11
2022  12   5  12  -4.50  -40.90  0.80E-11
2022  12   5  12  -4.45  -40.90  0.50E-11
2022  12   5  12  -4.40  -40.90  0.57E-11
2022  12   5  12  -4.35  -40.90  0.77E-11
2022  12   5  12  -4.30  -40.90  0.98E-11
2022  12   5  12  -4.60  -40.85  0.11E-11
2022  12   5  12  -4.55  -40.85  0.89E-11
2022  12   5  12  -4.50  -40.85  0.64E-11
2022  12   5  12  -4.45  -40.85  0.35E-11
2022  12   5  12  -4.40  -40.85  0.70E-11
2022  12   5  12  -4.35  -40.85  0.63E-11
2022  12   5  12  -4.30  -40.85  0.10E-10
2022  12   5  12  -4.25  -40.85  0.17E-11
2022  12   5  12  -4.60  -40.80  0.43E-12
2022  12   5  12  -4.55  -40.80  0.93E-11
2022  12   5  12  -4.50  -40.80  0.61E-11
2022  12   5  12  -4.45  -40.80  0.71E-11
2022  12   5  12  -4.40  -40.80  0.78E-11
2022  12   5  12  -4.35  -40.80  0.65E-11
2022  12   5  12  -4.30  -40.80  0.11E-10
2022  12   5  12  -4.25  -40.80  0.18E-11
2022  12   5  12  -4.60  -40.75  0.44E-12
2022  12   5  12  -4.55  -40.75  0.10E-10
2022  12   5  12  -4.50  -40.75  0.59E-11
2022  12   5  12  -4.45  -40.75  0.81E-11
2022  12   5  12  -4.40  -40.75  0.50E-11
2022  12   5  12  -4.35  -40.75  0.44E-11
2022  12   5  12  -4.30  -40.75  0.12E-10
2022  12   5  12  -4.25  -40.75  0.63E-11
2022  12   5  12  -4.60  -40.70  0.22E-12
2022  12   5  12  -4.55  -40.70  0.92E-11
2022  12   5  12  -4.50  -40.70  0.10E-10
2022  12   5  12  -4.45  -40.70  0.81E-11
2022  12   5  12  -4.40  -40.70  0.72E-11
2022  12   5  12  -4.35  -40.70  0.62E-11
2022  12   5  12  -4.30  -40.70  0.10E-10
2022  12   5  12  -4.25  -40.70  0.73E-11
2022  12   5  12  -4.20  -40.70  0.12E-11
2022  12   5  12  -4.55  -40.65  0.77E-11
2022  12   5  12  -4.50  -40.65  0.87E-11
2022  12   5  12  -4.45  -40.65  0.52E-11
2022  12   5  12  -4.40  -40.65  0.60E-11
2022  12   5  12  -4.35  -40.65  0.55E-11
2022  12   5  12  -4.30  -40.65  0.13E-10
2022  12   5  12  -4.25  -40.65  0.67E-11
2022  12   5  12  -4.55  -40.60  0.61E-11
2022  12   5  12  -4.50  -40.60  0.98E-11
2022  12   5  12  -4.45  -40.60  0.64E-11
2022  12   5  12  -4.40  -40.60  0.69E-11
2022  12   5  12  -4.35  -40.60  0.94E-11
2022  12   5  12  -4.30  -40.60  0.71E-11
2022  12   5  12  -4.25  -40.60  0.48E-11
2022  12   5  12  -4.20  -40.60  0.59E-12
2022  12   5  12  -4.55  -40.55  0.40E-11
2022  12   5  12  -4.50  -40.55  0.90E-11
2022  12   5  12  -4.45  -40.55  0.79E-11
2022  12   5  12  -4.40  -40.55  0.11E-10
2022  12   5  12  -4.35  -40.55  0.72E-11
2022  12   5  12  -4.30  -40.55  0.14E-10
2022  12   5  12  -4.25  -40.55  0.76E-11
2022  12   5  12  -4.55  -40.50  0.11E-11
2022  12   5  12  -4.50  -40.50  0.15E-10
2022  12   5  12  -4.45  -40.50  0.12E-10
2022  12   5  12  -4.40  -40.50  0.93E-11
2022  12   5  12  -4.35  -40.50  0.73E-11
2022  12   5  12  -4.30  -40.50  0.15E-10
2022  12   5  12  -4.25  -40.50  0.74E-11
2022  12   5  12  -4.50  -40.45  0.13E-10
2022  12   5  12  -4.45  -40.45  0.14E-10
2022  12   5  12  -4.40  -40.45  0.13E-10
2022  12   5  12  -4.35  -40.45  0.79E-11
2022  12   5  12  -4.30  -40.45  0.11E-10
2022  12   5  12  -4.25  -40.45  0.39E-11
2022  12   5  12  -4.50  -40.40  0.12E-10
2022  12   5  12  -4.45  -40.40  0.17E-10
2022  12   5  12  -4.40  -40.40  0.15E-10
2022  12   5  12  -4.35  -40.40  0.91E-11
2022  12   5  12  -4.30  -40.40  0.16E-10
2022  12   5  12  -4.25  -40.40  0.32E-11
2022  12   5  12  -4.50  -40.35  0.75E-11
