YEAR  MO  DA  HR    LAT     LON Rn2200010
2018   5  25  12  -3.80  -41.30  0.52E-12
2018   5  25  12  -3.75  -41.30  0.31E-11
2018   5  25  12  -3.80  -41.25  0.10E-11
2018   5  25  12  -3.75  -41.25  0.68E-11
2018   5  25  12  -3.70  -41.25  0.52E-12
2018   5  25  12  -3.85  -41.20  0.52E-12
2018   5  25  12  -3.80  -41.20  0.38E-11
2018   5  25  12  -3.75  -41.20  0.79E-11
2018   5  25  12  -3.80  -41.15  0.49E-11
2018   5  25  12  -3.75  -41.15  0.74E-11
2018   5  25  12  -3.70  -41.15  0.60E-12
2018   5  25  12  -3.85  -41.10  0.10E-11
2018   5  25  12  -3.80  -41.10  0.93E-11
2018   5  25  12  -3.75  -41.10  0.46E-11
2018   5  25  12  -3.85  -41.05  0.21E-11
2018   5  25  12  -3.80  -41.05  0.13E-10
2018   5  25  12  -3.75  -41.05  0.82E-11
2018   5  25  12  -3.85  -41.00  0.26E-11
2018   5  25  12  -3.80  -41.00  0.16E-10
2018   5  25  12  -3.75  -41.00  0.65E-11
2018   5  25  12  -3.85  -40.95  0.76E-11
2018   5  25  12  -3.80  -40.95  0.17E-10
2018   5  25  12  -3.75  -40.95  0.41E-11
2018   5  25  12  -3.85  -40.90  0.89E-11
2018   5  25  12  -3.80  -40.90  0.17E-10
2018   5  25  12  -3.75  -40.90  0.29E-11
2018   5  25  12  -3.90  -40.85  0.11E-11
2018   5  25  12  -3.85  -40.85  0.13E-10
2018   5  25  12  -3.80  -40.85  0.21E-10
2018   5  25  12  -3.75  -40.85  0.59E-12
2018   5  25  12  -3.90  -40.80  0.37E-11
2018   5  25  12  -3.85  -40.80  0.15E-10
2018   5  25  12  -3.80  -40.80  0.15E-10
2018   5  25  12  -3.90  -40.75  0.89E-11
2018   5  25  12  -3.85  -40.75  0.21E-10
2018   5  25  12  -3.80  -40.75  0.83E-11
2018   5  25  12  -3.95  -40.70  0.11E-11
2018   5  25  12  -3.90  -40.70  0.11E-10
2018   5  25  12  -3.85  -40.70  0.19E-10
2018   5  25  12  -3.80  -40.70  0.24E-11
2018   5  25  12  -3.95  -40.65  0.43E-11
2018   5  25  12  -3.90  -40.65  0.16E-10
2018   5  25  12  -3.85  -40.65  0.18E-10
2018   5  25  12  -4.00  -40.60  0.11E-11
2018   5  25  12  -3.95  -40.60  0.80E-11
2018   5  25  12  -3.90  -40.60  0.19E-10
2018   5  25  12  -3.85  -40.60  0.78E-11
2018   5  25  12  -4.05  -40.55  0.54E-12
2018   5  25  12  -4.00  -40.55  0.28E-11
2018   5  25  12  -3.95  -40.55  0.16E-10
2018   5  25  12  -3.90  -40.55  0.26E-10
2018   5  25  12  -3.85  -40.55  0.60E-12
2018   5  25  12  -4.05  -40.50  0.16E-11
2018   5  25  12  -4.00  -40.50  0.59E-11
2018   5  25  12  -3.95  -40.50  0.16E-10
2018   5  25  12  -3.90  -40.50  0.10E-10
2018   5  25  12  -4.05  -40.45  0.28E-11
2018   5  25  12  -4.00  -40.45  0.11E-10
2018   5  25  12  -3.95  -40.45  0.32E-10
2018   5  25  12  -3.90  -40.45  0.60E-12
2018   5  25  12  -4.10  -40.40  0.27E-11
2018   5  25  12  -4.05  -40.40  0.82E-11
2018   5  25  12  -4.00  -40.40  0.20E-10
2018   5  25  12  -3.95  -40.40  0.15E-10
2018   5  25  12  -4.10  -40.35  0.49E-11
2018   5  25  12  -4.05  -40.35  0.98E-11
2018   5  25  12  -4.00  -40.35  0.27E-10
2018   5  25  12  -3.95  -40.35  0.18E-11
2018   5  25  12  -4.15  -40.30  0.27E-11
2018   5  25  12  -4.10  -40.30  0.61E-11
2018   5  25  12  -4.05  -40.30  0.17E-10
2018   5  25  12  -4.00  -40.30  0.18E-10
2018   5  25  12  -4.15  -40.25  0.91E-11
2018   5  25  12  -4.10  -40.25  0.98E-11
2018   5  25  12  -4.05  -40.25  0.30E-10
2018   5  25  12  -4.00  -40.25  0.37E-11
2018   5  25  12  -4.20  -40.20  0.55E-12
2018   5  25  12  -4.15  -40.20  0.96E-11
2018   5  25  12  -4.10  -40.20  0.21E-10
2018   5  25  12  -4.05  -40.20  0.17E-10
2018   5  25  12  -4.25  -40.15  0.22E-11
2018   5  25  12  -4.20  -40.15  0.46E-11
2018   5  25  12  -4.15  -40.15  0.23E-10
2018   5  25  12  -4.10  -40.15  0.28E-10
2018   5  25  12  -4.25  -40.10  0.61E-11
2018   5  25  12  -4.20  -40.10  0.85E-11
2018   5  25  12  -4.15  -40.10  0.29E-10
2018   5  25  12  -4.10  -40.10  0.12E-10
2018   5  25  12  -4.30  -40.05  0.15E-11
2018   5  25  12  -4.25  -40.05  0.11E-10
2018   5  25  12  -4.20  -40.05  0.22E-10
2018   5  25  12  -4.15  -40.05  0.20E-10
2018   5  25  12  -4.30  -40.00  0.82E-11
2018   5  25  12  -4.25  -40.00  0.20E-10
2018   5  25  12  -4.20  -40.00  0.29E-10
2018   5  25  12  -4.15  -40.00  0.25E-11
2018   5  25  12  -4.30  -39.95  0.27E-10
2018   5  25  12  -4.25  -39.95  0.51E-10
2018   5  25  12  -4.20  -39.95  0.68E-11
2018   5  25  12  -4.30  -39.90  0.86E-10
2018   5  25  12  -4.25  -39.90  0.22E-10
2018   5  25  12  -4.35  -39.85  0.29E-10
2018   5  25  12  -4.30  -39.85  0.24E-09
2018   5  25  12  -4.35  -39.80  0.31E-10
2018   5  26   0  -3.45  -42.65  0.10E-11
2018   5  26   0  -3.50  -42.60  0.20E-11
2018   5  26   0  -3.45  -42.60  0.16E-11
2018   5  26   0  -3.65  -42.55  0.47E-12
2018   5  26   0  -3.60  -42.55  0.15E-11
2018   5  26   0  -3.50  -42.55  0.25E-11
2018   5  26   0  -3.45  -42.55  0.20E-11
2018   5  26   0  -3.65  -42.50  0.95E-12
2018   5  26   0  -3.60  -42.50  0.10E-11
2018   5  26   0  -3.55  -42.50  0.21E-11
2018   5  26   0  -3.50  -42.50  0.40E-11
2018   5  26   0  -3.45  -42.50  0.55E-12
2018   5  26   0  -3.65  -42.45  0.54E-12
2018   5  26   0  -3.60  -42.45  0.31E-11
2018   5  26   0  -3.55  -42.45  0.14E-11
2018   5  26   0  -3.50  -42.45  0.10E-11
