YEAR  MO  DA  HR    LAT     LON Rn2200010
2017   5  12  12  -4.25  -41.55  0.47E-12
2017   5  12  12  -4.25  -41.50  0.48E-12
2017   5  12  12  -4.35  -41.45  0.41E-12
2017   5  12  12  -4.30  -41.45  0.47E-12
2017   5  12  12  -4.35  -41.40  0.83E-12
2017   5  12  12  -4.30  -41.40  0.41E-12
2017   5  12  12  -4.35  -41.35  0.26E-11
2017   5  12  12  -4.30  -41.35  0.13E-11
2017   5  12  12  -4.35  -41.30  0.27E-11
2017   5  12  12  -4.30  -41.30  0.83E-12
2017   5  12  12  -4.25  -41.30  0.48E-12
2017   5  12  12  -4.35  -41.25  0.38E-11
2017   5  12  12  -4.30  -41.25  0.89E-12
2017   5  12  12  -4.25  -41.25  0.48E-12
2017   5  12  12  -4.35  -41.20  0.67E-11
2017   5  12  12  -4.30  -41.20  0.26E-11
2017   5  12  12  -4.25  -41.20  0.96E-12
2017   5  12  12  -4.35  -41.15  0.60E-11
2017   5  12  12  -4.30  -41.15  0.14E-11
2017   5  12  12  -4.25  -41.15  0.96E-12
2017   5  12  12  -4.35  -41.10  0.49E-11
2017   5  12  12  -4.30  -41.10  0.32E-11
2017   5  12  12  -4.25  -41.10  0.97E-12
2017   5  12  12  -4.35  -41.05  0.82E-11
2017   5  12  12  -4.30  -41.05  0.47E-11
2017   5  12  12  -4.25  -41.05  0.48E-12
2017   5  12  12  -4.35  -41.00  0.64E-11
2017   5  12  12  -4.30  -41.00  0.18E-11
2017   5  12  12  -4.25  -41.00  0.97E-12
2017   5  12  12  -4.35  -40.95  0.11E-10
2017   5  12  12  -4.30  -40.95  0.75E-11
2017   5  12  12  -4.25  -40.95  0.97E-12
2017   5  12  12  -4.35  -40.90  0.14E-10
2017   5  12  12  -4.30  -40.90  0.11E-10
2017   5  12  12  -4.25  -40.90  0.49E-12
2017   5  12  12  -4.35  -40.85  0.82E-11
2017   5  12  12  -4.30  -40.85  0.15E-10
2017   5  12  12  -4.25  -40.85  0.98E-12
2017   5  12  12  -4.35  -40.80  0.10E-10
2017   5  12  12  -4.30  -40.80  0.18E-10
2017   5  12  12  -4.25  -40.80  0.18E-11
2017   5  12  12  -4.35  -40.75  0.10E-10
2017   5  12  12  -4.30  -40.75  0.23E-10
2017   5  12  12  -4.25  -40.75  0.92E-12
2017   5  12  12  -4.35  -40.70  0.11E-10
2017   5  12  12  -4.30  -40.70  0.23E-10
2017   5  12  12  -4.25  -40.70  0.29E-11
2017   5  12  12  -4.35  -40.65  0.13E-10
2017   5  12  12  -4.30  -40.65  0.25E-10
2017   5  12  12  -4.25  -40.65  0.19E-11
2017   5  12  12  -4.35  -40.60  0.15E-10
2017   5  12  12  -4.30  -40.60  0.36E-10
2017   5  12  12  -4.25  -40.60  0.17E-11
2017   5  12  12  -4.35  -40.55  0.12E-10
2017   5  12  12  -4.30  -40.55  0.42E-10
2017   5  12  12  -4.25  -40.55  0.68E-11
2017   5  12  12  -4.35  -40.50  0.94E-11
2017   5  12  12  -4.30  -40.50  0.53E-10
2017   5  12  12  -4.25  -40.50  0.11E-10
2017   5  12  12  -4.35  -40.45  0.70E-11
2017   5  12  12  -4.30  -40.45  0.57E-10
2017   5  12  12  -4.25  -40.45  0.10E-10
2017   5  12  12  -4.35  -40.40  0.11E-10
2017   5  12  12  -4.30  -40.40  0.62E-10
2017   5  12  12  -4.25  -40.40  0.71E-11
2017   5  12  12  -4.35  -40.35  0.75E-11
2017   5  12  12  -4.30  -40.35  0.74E-10
2017   5  12  12  -4.25  -40.35  0.49E-11
2017   5  12  12  -4.35  -40.30  0.13E-10
2017   5  12  12  -4.30  -40.30  0.85E-10
2017   5  12  12  -4.25  -40.30  0.36E-11
2017   5  12  12  -4.35  -40.25  0.95E-11
2017   5  12  12  -4.30  -40.25  0.99E-10
2017   5  12  12  -4.25  -40.25  0.50E-12
2017   5  12  12  -4.35  -40.20  0.91E-11
2017   5  12  12  -4.30  -40.20  0.12E-09
