YEAR  MO  DA  HR    LAT     LON Rn2200010
2021   6  27  12  -3.30  -40.90  0.14E-11
2021   6  27  12  -3.45  -40.85  0.23E-11
2021   6  27  12  -3.40  -40.85  0.28E-11
2021   6  27  12  -3.30  -40.85  0.14E-11
2021   6  27  12  -3.20  -40.85  0.69E-12
2021   6  27  12  -3.55  -40.80  0.79E-12
2021   6  27  12  -3.50  -40.80  0.32E-11
2021   6  27  12  -3.45  -40.80  0.51E-11
2021   6  27  12  -3.40  -40.80  0.30E-11
2021   6  27  12  -3.35  -40.80  0.29E-11
2021   6  27  12  -3.25  -40.80  0.69E-12
2021   6  27  12  -3.20  -40.80  0.69E-12
2021   6  27  12  -3.60  -40.75  0.12E-11
2021   6  27  12  -3.55  -40.75  0.80E-12
2021   6  27  12  -3.50  -40.75  0.22E-11
2021   6  27  12  -3.45  -40.75  0.58E-11
2021   6  27  12  -3.40  -40.75  0.89E-11
2021   6  27  12  -3.35  -40.75  0.69E-12
2021   6  27  12  -3.65  -40.70  0.80E-12
2021   6  27  12  -3.60  -40.70  0.24E-11
2021   6  27  12  -3.55  -40.70  0.21E-11
2021   6  27  12  -3.50  -40.70  0.90E-11
2021   6  27  12  -3.45  -40.70  0.99E-11
2021   6  27  12  -3.40  -40.70  0.27E-11
2021   6  27  12  -3.35  -40.70  0.37E-11
2021   6  27  12  -3.25  -40.70  0.16E-11
2021   6  27  12  -3.70  -40.65  0.81E-12
2021   6  27  12  -3.65  -40.65  0.80E-12
2021   6  27  12  -3.60  -40.65  0.29E-11
2021   6  27  12  -3.55  -40.65  0.68E-11
2021   6  27  12  -3.50  -40.65  0.63E-11
2021   6  27  12  -3.45  -40.65  0.65E-11
2021   6  27  12  -3.40  -40.65  0.61E-11
2021   6  27  12  -3.35  -40.65  0.41E-11
2021   6  27  12  -3.70  -40.60  0.16E-11
2021   6  27  12  -3.65  -40.60  0.24E-11
2021   6  27  12  -3.60  -40.60  0.68E-11
2021   6  27  12  -3.55  -40.60  0.13E-10
2021   6  27  12  -3.50  -40.60  0.11E-10
2021   6  27  12  -3.45  -40.60  0.81E-11
2021   6  27  12  -3.40  -40.60  0.42E-11
2021   6  27  12  -3.75  -40.55  0.61E-12
2021   6  27  12  -3.70  -40.55  0.22E-11
2021   6  27  12  -3.65  -40.55  0.46E-11
2021   6  27  12  -3.60  -40.55  0.91E-11
2021   6  27  12  -3.55  -40.55  0.14E-10
2021   6  27  12  -3.50  -40.55  0.10E-10
2021   6  27  12  -3.45  -40.55  0.35E-11
2021   6  27  12  -3.40  -40.55  0.17E-11
2021   6  27  12  -3.35  -40.55  0.14E-11
2021   6  27  12  -3.75  -40.50  0.18E-11
2021   6  27  12  -3.70  -40.50  0.48E-11
2021   6  27  12  -3.65  -40.50  0.16E-10
2021   6  27  12  -3.60  -40.50  0.13E-10
2021   6  27  12  -3.55  -40.50  0.14E-10
2021   6  27  12  -3.50  -40.50  0.54E-11
2021   6  27  12  -3.45  -40.50  0.14E-11
2021   6  27  12  -3.40  -40.50  0.23E-11
2021   6  27  12  -3.75  -40.45  0.35E-11
2021   6  27  12  -3.70  -40.45  0.11E-10
2021   6  27  12  -3.65  -40.45  0.16E-10
2021   6  27  12  -3.60  -40.45  0.14E-10
2021   6  27  12  -3.55  -40.45  0.76E-11
2021   6  27  12  -3.50  -40.45  0.26E-11
2021   6  27  12  -3.45  -40.45  0.16E-11
2021   6  27  12  -3.85  -40.40  0.20E-11
2021   6  27  12  -3.80  -40.40  0.34E-11
2021   6  27  12  -3.75  -40.40  0.12E-10
2021   6  27  12  -3.70  -40.40  0.12E-10
2021   6  27  12  -3.65  -40.40  0.15E-10
2021   6  27  12  -3.60  -40.40  0.15E-10
2021   6  27  12  -3.55  -40.40  0.40E-11
2021   6  27  12  -3.50  -40.40  0.24E-11
2021   6  27  12  -3.45  -40.40  0.81E-12
2021   6  27  12  -3.90  -40.35  0.60E-12
2021   6  27  12  -3.85  -40.35  0.34E-11
2021   6  27  12  -3.80  -40.35  0.94E-11
2021   6  27  12  -3.75  -40.35  0.18E-10
2021   6  27  12  -3.70  -40.35  0.14E-10
2021   6  27  12  -3.65  -40.35  0.10E-10
2021   6  27  12  -3.60  -40.35  0.38E-11
2021   6  27  12  -3.55  -40.35  0.79E-12
2021   6  27  12  -3.90  -40.30  0.14E-11
2021   6  27  12  -3.85  -40.30  0.83E-11
2021   6  27  12  -3.80  -40.30  0.13E-10
2021   6  27  12  -3.75  -40.30  0.18E-10
2021   6  27  12  -3.70  -40.30  0.16E-10
2021   6  27  12  -3.65  -40.30  0.28E-11
2021   6  27  12  -3.60  -40.30  0.79E-12
2021   6  27  12  -3.95  -40.25  0.23E-11
2021   6  27  12  -3.90  -40.25  0.88E-11
2021   6  27  12  -3.85  -40.25  0.14E-10
2021   6  27  12  -3.80  -40.25  0.22E-10
2021   6  27  12  -3.75  -40.25  0.11E-10
2021   6  27  12  -3.70  -40.25  0.74E-11
2021   6  27  12  -3.65  -40.25  0.22E-11
2021   6  27  12  -4.00  -40.20  0.12E-11
2021   6  27  12  -3.95  -40.20  0.67E-11
2021   6  27  12  -3.90  -40.20  0.16E-10
2021   6  27  12  -3.85  -40.20  0.28E-10
2021   6  27  12  -3.80  -40.20  0.12E-10
2021   6  27  12  -3.75  -40.20  0.55E-11
2021   6  27  12  -4.05  -40.15  0.14E-11
2021   6  27  12  -4.00  -40.15  0.67E-11
2021   6  27  12  -3.95  -40.15  0.18E-10
2021   6  27  12  -3.90  -40.15  0.20E-10
2021   6  27  12  -3.85  -40.15  0.17E-10
2021   6  27  12  -3.80  -40.15  0.38E-11
2021   6  27  12  -3.75  -40.15  0.12E-11
2021   6  27  12  -4.10  -40.10  0.63E-12
2021   6  27  12  -4.05  -40.10  0.10E-10
2021   6  27  12  -4.00  -40.10  0.25E-10
2021   6  27  12  -3.95  -40.10  0.30E-10
2021   6  27  12  -3.90  -40.10  0.10E-10
2021   6  27  12  -3.85  -40.10  0.42E-11
2021   6  27  12  -3.80  -40.10  0.83E-12
2021   6  27  12  -4.15  -40.05  0.15E-11
2021   6  27  12  -4.10  -40.05  0.14E-10
2021   6  27  12  -4.05  -40.05  0.41E-10
2021   6  27  12  -4.00  -40.05  0.31E-10
2021   6  27  12  -3.95  -40.05  0.15E-10
2021   6  27  12  -3.90  -40.05  0.29E-11
2021   6  27  12  -4.15  -40.00  0.15E-10
2021   6  27  12  -4.10  -40.00  0.48E-10
2021   6  27  12  -4.05  -40.00  0.30E-10
2021   6  27  12  -4.00  -40.00  0.13E-10
2021   6  27  12  -3.95  -40.00  0.80E-11
2021   6  27  12  -3.90  -40.00  0.17E-11
2021   6  27  12  -4.20  -39.95  0.27E-10
2021   6  27  12  -4.15  -39.95  0.52E-10
2021   6  27  12  -4.10  -39.95  0.37E-10
2021   6  27  12  -4.05  -39.95  0.16E-10
2021   6  27  12  -4.00  -39.95  0.63E-12
2021   6  27  12  -4.25  -39.90  0.43E-10
2021   6  27  12  -4.20  -39.90  0.77E-10
2021   6  27  12  -4.15  -39.90  0.26E-10
