YEAR  MO  DA  HR    LAT     LON Rn2200010
2019   5   1  12  -4.55  -40.80  0.21E-11
2019   5   1  12  -4.55  -40.75  0.62E-11
2019   5   1  12  -4.55  -40.70  0.90E-11
2019   5   1  12  -4.50  -40.70  0.83E-11
2019   5   1  12  -4.55  -40.65  0.49E-11
2019   5   1  12  -4.50  -40.65  0.23E-10
2019   5   1  12  -4.45  -40.65  0.80E-12
2019   5   1  12  -4.55  -40.60  0.53E-12
2019   5   1  12  -4.50  -40.60  0.23E-10
2019   5   1  12  -4.45  -40.60  0.56E-11
2019   5   1  12  -4.50  -40.55  0.14E-10
2019   5   1  12  -4.45  -40.55  0.96E-11
2019   5   1  12  -4.50  -40.50  0.21E-10
2019   5   1  12  -4.45  -40.50  0.15E-10
2019   5   1  12  -4.50  -40.45  0.21E-10
2019   5   1  12  -4.45  -40.45  0.23E-10
2019   5   1  12  -4.40  -40.45  0.48E-11
2019   5   1  12  -4.50  -40.40  0.27E-11
2019   5   1  12  -4.45  -40.40  0.40E-10
2019   5   1  12  -4.40  -40.40  0.19E-10
2019   5   1  12  -4.35  -40.40  0.79E-12
2019   5   1  12  -4.45  -40.35  0.53E-10
2019   5   1  12  -4.40  -40.35  0.34E-10
2019   5   1  12  -4.35  -40.35  0.48E-11
2019   5   1  12  -4.45  -40.30  0.50E-10
2019   5   1  12  -4.40  -40.30  0.40E-10
2019   5   1  12  -4.35  -40.30  0.13E-10
2019   5   1  12  -4.45  -40.25  0.55E-10
2019   5   1  12  -4.40  -40.25  0.48E-10
2019   5   1  12  -4.35  -40.25  0.25E-10
2019   5   1  12  -4.45  -40.20  0.68E-11
2019   5   1  12  -4.40  -40.20  0.95E-10
2019   5   1  12  -4.35  -40.20  0.31E-10
2019   5   1  12  -4.40  -40.15  0.11E-09
2019   5   1  12  -4.35  -40.15  0.51E-10
2019   5   1  12  -4.30  -40.15  0.73E-11
2019   5   1  12  -4.40  -40.10  0.15E-09
2019   5   1  12  -4.35  -40.10  0.79E-10
2019   5   1  12  -4.30  -40.10  0.30E-10
2019   5   1  12  -4.40  -40.05  0.14E-09
2019   5   1  12  -4.35  -40.05  0.98E-10
2019   5   1  12  -4.30  -40.05  0.27E-10
2019   5   1  12  -4.40  -40.00  0.36E-10
2019   5   1  12  -4.35  -40.00  0.26E-09
2019   5   1  12  -4.30  -40.00  0.62E-10
2019   5   1  12  -4.35  -39.95  0.43E-09
2019   5   1  12  -4.30  -39.95  0.93E-10
2019   5   1  12  -4.35  -39.90  0.58E-09
2019   5   1  12  -4.30  -39.90  0.58E-10
2019   5   1  12  -4.35  -39.85  0.11E-08
2019   5   1  12  -4.30  -39.85  0.64E-10
2019   5   1  12  -4.35  -39.80  0.38E-10
2019   5   2   0  -4.80  -41.95  0.54E-12
2019   5   2   0  -4.75  -41.95  0.47E-12
2019   5   2   0  -4.80  -41.90  0.47E-12
2019   5   2   0  -4.75  -41.90  0.56E-11
2019   5   2   0  -4.75  -41.85  0.38E-11
2019   5   2   0  -4.70  -41.85  0.27E-11
2019   5   2   0  -4.75  -41.80  0.10E-11
2019   5   2   0  -4.70  -41.80  0.38E-11
2019   5   2   0  -4.65  -41.80  0.17E-11
2019   5   2   0  -4.75  -41.75  0.10E-11
2019   5   2   0  -4.70  -41.75  0.48E-11
2019   5   2   0  -4.65  -41.75  0.44E-11
2019   5   2   0  -4.60  -41.75  0.17E-11
2019   5   2   0  -4.75  -41.70  0.39E-12
2019   5   2   0  -4.70  -41.70  0.39E-11
2019   5   2   0  -4.65  -41.70  0.17E-11
2019   5   2   0  -4.60  -41.70  0.28E-11
2019   5   2   0  -4.55  -41.70  0.11E-11
2019   5   2   0  -4.70  -41.65  0.50E-11
2019   5   2   0  -4.65  -41.65  0.14E-11
2019   5   2   0  -4.60  -41.65  0.34E-11
2019   5   2   0  -4.55  -41.65  0.77E-11
2019   5   2   0  -4.50  -41.65  0.16E-11
2019   5   2   0  -4.70  -41.60  0.29E-11
2019   5   2   0  -4.65  -41.60  0.18E-11
2019   5   2   0  -4.60  -41.60  0.28E-11
2019   5   2   0  -4.55  -41.60  0.55E-11
2019   5   2   0  -4.50  -41.60  0.61E-11
2019   5   2   0  -4.70  -41.55  0.16E-11
2019   5   2   0  -4.65  -41.55  0.39E-11
2019   5   2   0  -4.60  -41.55  0.18E-11
2019   5   2   0  -4.55  -41.55  0.61E-11
2019   5   2   0  -4.50  -41.55  0.89E-11
2019   5   2   0  -4.70  -41.50  0.39E-12
2019   5   2   0  -4.65  -41.50  0.35E-11
2019   5   2   0  -4.60  -41.50  0.23E-11
2019   5   2   0  -4.55  -41.50  0.33E-11
2019   5   2   0  -4.50  -41.50  0.11E-10
2019   5   2   0  -4.45  -41.50  0.39E-11
2019   5   2   0  -4.65  -41.45  0.35E-11
2019   5   2   0  -4.60  -41.45  0.18E-11
2019   5   2   0  -4.55  -41.45  0.32E-11
2019   5   2   0  -4.50  -41.45  0.91E-11
2019   5   2   0  -4.45  -41.45  0.18E-10
2019   5   2   0  -4.65  -41.40  0.17E-11
2019   5   2   0  -4.60  -41.40  0.14E-11
2019   5   2   0  -4.55  -41.40  0.23E-11
2019   5   2   0  -4.50  -41.40  0.11E-10
2019   5   2   0  -4.45  -41.40  0.20E-10
2019   5   2   0  -4.40  -41.40  0.58E-12
2019   5   2   0  -4.65  -41.35  0.22E-11
2019   5   2   0  -4.60  -41.35  0.22E-11
2019   5   2   0  -4.55  -41.35  0.14E-11
2019   5   2   0  -4.50  -41.35  0.85E-11
2019   5   2   0  -4.45  -41.35  0.22E-10
2019   5   2   0  -4.40  -41.35  0.76E-11
2019   5   2   0  -4.60  -41.30  0.44E-11
2019   5   2   0  -4.55  -41.30  0.14E-11
2019   5   2   0  -4.50  -41.30  0.85E-11
2019   5   2   0  -4.45  -41.30  0.15E-10
2019   5   2   0  -4.40  -41.30  0.21E-10
2019   5   2   0  -4.60  -41.25  0.40E-11
2019   5   2   0  -4.55  -41.25  0.18E-11
2019   5   2   0  -4.50  -41.25  0.77E-11
2019   5   2   0  -4.45  -41.25  0.16E-10
2019   5   2   0  -4.40  -41.25  0.35E-10
2019   5   2   0  -4.60  -41.20  0.44E-11
2019   5   2   0  -4.55  -41.20  0.23E-11
2019   5   2   0  -4.50  -41.20  0.45E-11
2019   5   2   0  -4.45  -41.20  0.11E-10
2019   5   2   0  -4.40  -41.20  0.42E-10
2019   5   2   0  -4.60  -41.15  0.33E-11
2019   5   2   0  -4.55  -41.15  0.34E-11
2019   5   2   0  -4.50  -41.15  0.36E-11
2019   5   2   0  -4.45  -41.15  0.11E-10
2019   5   2   0  -4.40  -41.15  0.56E-10
2019   5   2   0  -4.60  -41.10  0.33E-11
2019   5   2   0  -4.55  -41.10  0.38E-11
2019   5   2   0  -4.50  -41.10  0.28E-11
2019   5   2   0  -4.45  -41.10  0.11E-10
2019   5   2   0  -4.40  -41.10  0.63E-10
2019   5   2   0  -4.60  -41.05  0.16E-11
2019   5   2   0  -4.55  -41.05  0.44E-11
2019   5   2   0  -4.50  -41.05  0.32E-11
2019   5   2   0  -4.45  -41.05  0.11E-10
2019   5   2   0  -4.40  -41.05  0.72E-10
2019   5   2   0  -4.60  -41.00  0.25E-11
2019   5   2   0  -4.55  -41.00  0.45E-11
2019   5   2   0  -4.50  -41.00  0.35E-11
2019   5   2   0  -4.45  -41.00  0.64E-11
2019   5   2   0  -4.40  -41.00  0.99E-10
2019   5   2   0  -4.60  -40.95  0.29E-11
2019   5   2   0  -4.55  -40.95  0.45E-11
2019   5   2   0  -4.50  -40.95  0.52E-11
2019   5   2   0  -4.45  -40.95  0.57E-11
2019   5   2   0  -4.40  -40.95  0.11E-09
2019   5   2   0  -4.60  -40.90  0.14E-11
2019   5   2   0  -4.55  -40.90  0.73E-11
2019   5   2   0  -4.50  -40.90  0.47E-11
2019   5   2   0  -4.45  -40.90  0.85E-11
2019   5   2   0  -4.40  -40.90  0.11E-09
2019   5   2   0  -4.35  -40.90  0.85E-11
2019   5   2   0  -4.55  -40.85  0.97E-11
2019   5   2   0  -4.50  -40.85  0.49E-11
2019   5   2   0  -4.45  -40.85  0.63E-11
2019   5   2   0  -4.40  -40.85  0.13E-09
2019   5   2   0  -4.35  -40.85  0.29E-10
2019   5   2   0  -4.55  -40.80  0.84E-11
2019   5   2   0  -4.50  -40.80  0.63E-11
2019   5   2   0  -4.45  -40.80  0.46E-11
2019   5   2   0  -4.40  -40.80  0.12E-09
2019   5   2   0  -4.35  -40.80  0.46E-10
2019   5   2   0  -4.55  -40.75  0.35E-11
2019   5   2   0  -4.50  -40.75  0.18E-10
2019   5   2   0  -4.45  -40.75  0.41E-11
2019   5   2   0  -4.40  -40.75  0.11E-09
2019   5   2   0  -4.35  -40.75  0.54E-10
2019   5   2   0  -4.50  -40.70  0.94E-11
2019   5   2   0  -4.45  -40.70  0.22E-11
2019   5   2   0  -4.40  -40.70  0.10E-09
2019   5   2   0  -4.35  -40.70  0.77E-10
2019   5   2   0  -4.50  -40.65  0.32E-11
2019   5   2   0  -4.45  -40.65  0.32E-11
2019   5   2   0  -4.40  -40.65  0.11E-09
2019   5   2   0  -4.35  -40.65  0.95E-10
2019   5   2   0  -4.30  -40.65  0.25E-11
2019   5   2   0  -4.45  -40.60  0.48E-11
2019   5   2   0  -4.40  -40.60  0.11E-09
2019   5   2   0  -4.35  -40.60  0.11E-09
2019   5   2   0  -4.30  -40.60  0.49E-11
2019   5   2   0  -4.45  -40.55  0.24E-11
2019   5   2   0  -4.40  -40.55  0.12E-09
2019   5   2   0  -4.35  -40.55  0.13E-09
2019   5   2   0  -4.30  -40.55  0.16E-10
2019   5   2   0  -4.45  -40.50  0.80E-12
2019   5   2   0  -4.40  -40.50  0.94E-10
2019   5   2   0  -4.35  -40.50  0.13E-09
2019   5   2   0  -4.30  -40.50  0.42E-10
2019   5   2   0  -4.40  -40.45  0.65E-10
2019   5   2   0  -4.35  -40.45  0.15E-09
2019   5   2   0  -4.30  -40.45  0.53E-10
2019   5   2   0  -4.40  -40.40  0.52E-10
2019   5   2   0  -4.35  -40.40  0.19E-09
2019   5   2   0  -4.30  -40.40  0.65E-10
2019   5   2   0  -4.40  -40.35  0.98E-12
2019   5   2   0  -4.35  -40.35  0.21E-09
2019   5   2   0  -4.30  -40.35  0.10E-09
2019   5   2   0  -4.25  -40.35  0.50E-11
2019   5   2   0  -4.35  -40.30  0.28E-09
2019   5   2   0  -4.30  -40.30  0.12E-09
2019   5   2   0  -4.25  -40.30  0.31E-11
2019   5   2   0  -4.35  -40.25  0.23E-09
2019   5   2   0  -4.30  -40.25  0.10E-09
2019   5   2   0  -4.25  -40.25  0.75E-11
2019   5   2   0  -4.35  -40.20  0.27E-09
2019   5   2   0  -4.30  -40.20  0.15E-09
2019   5   2   0  -4.25  -40.20  0.12E-10
2019   5   2   0  -4.35  -40.15  0.26E-09
2019   5   2   0  -4.30  -40.15  0.17E-09
2019   5   2   0  -4.25  -40.15  0.15E-10
2019   5   2   0  -4.35  -40.10  0.30E-09
2019   5   2   0  -4.30  -40.10  0.19E-09
2019   5   2   0  -4.25  -40.10  0.92E-11
2019   5   2   0  -4.35  -40.05  0.31E-09
2019   5   2   0  -4.30  -40.05  0.21E-09
2019   5   2   0  -4.35  -40.00  0.36E-09
2019   5   2   0  -4.30  -40.00  0.27E-09
2019   5   2   0  -4.35  -39.95  0.35E-09
2019   5   2   0  -4.30  -39.95  0.30E-09
2019   5   2   0  -4.35  -39.90  0.52E-09
2019   5   2   0  -4.30  -39.90  0.30E-09
2019   5   2   0  -4.35  -39.85  0.72E-09
2019   5   2   0  -4.30  -39.85  0.20E-09
