YEAR  MO  DA  HR    LAT     LON Rn2200005
2020   5  15  12 -22.78  -47.94  0.89E+00
2020   5  15  12 -22.58  -47.84  0.89E+00
2020   5  15  12 -22.63  -47.79  0.75E+00
2020   5  15  12 -22.58  -47.79  0.10E+01
2020   5  15  12 -22.73  -47.69  0.15E+01
2020   5  15  12 -22.78  -47.64  0.76E+00
2020   5  15  12 -22.68  -47.64  0.20E+01
2020   5  15  12 -22.73  -47.59  0.10E+01
2020   5  15  12 -22.78  -47.54  0.84E+00
2020   5  15  12 -22.73  -47.54  0.10E+01
2020   5  15  12 -22.83  -47.49  0.19E+01
2020   5  15  12 -22.98  -47.44  0.85E+00
2020   5  15  12 -22.88  -47.44  0.76E+00
2020   5  15  12 -22.83  -47.44  0.10E+01
2020   5  15  12 -22.68  -47.44  0.10E+01
2020   5  15  12 -22.98  -47.34  0.85E+00
2020   5  15  12 -22.88  -47.34  0.10E+01
2020   5  15  12 -22.93  -47.29  0.26E+01
2020   5  15  12 -22.93  -47.19  0.11E+01
2020   5  15  12 -23.08  -47.14  0.89E+00
2020   5  15  12 -22.98  -47.14  0.18E+01
2020   5  15  12 -22.93  -47.14  0.77E+00
2020   5  15  12 -22.88  -47.14  0.85E+00
2020   5  15  12 -23.08  -47.09  0.11E+01
2020   5  15  12 -23.03  -47.09  0.18E+01
2020   5  15  12 -22.98  -47.09  0.17E+01
2020   5  15  12 -22.93  -47.09  0.16E+01
2020   5  15  12 -23.13  -47.04  0.89E+00
2020   5  15  12 -23.03  -47.04  0.37E+01
2020   5  15  12 -22.98  -47.04  0.78E+00
2020   5  15  12 -23.13  -46.99  0.53E+01
2020   5  15  12 -23.08  -46.99  0.39E+01
2020   5  15  12 -23.03  -46.99  0.11E+01
2020   5  15  12 -23.23  -46.94  0.90E+00
2020   5  15  12 -23.18  -46.94  0.45E+01
2020   5  15  12 -23.13  -46.94  0.28E+01
2020   5  15  12 -23.08  -46.94  0.11E+01
2020   5  15  12 -23.03  -46.94  0.11E+01
2020   5  15  12 -23.28  -46.89  0.95E+00
2020   5  15  12 -23.23  -46.89  0.63E+01
2020   5  15  12 -23.18  -46.89  0.37E+01
2020   5  15  12 -23.13  -46.89  0.41E+01
2020   5  15  12 -23.08  -46.89  0.19E+01
2020   5  15  12 -23.33  -46.84  0.90E+00
2020   5  15  12 -23.28  -46.84  0.87E+00
2020   5  15  12 -23.23  -46.84  0.73E+01
2020   5  15  12 -23.18  -46.84  0.69E+01
2020   5  15  12 -23.13  -46.84  0.11E+01
