YEAR  MO  DA  HR    LAT     LON Rn2200010
2020   1  10  12 -19.90  -47.95  0.79E-11
2020   1  10  12 -19.85  -47.95  0.53E-11
2020   1  10  12 -19.80  -47.95  0.79E-11
2020   1  10  12 -19.75  -47.95  0.52E-11
2020   1  10  12 -19.95  -47.90  0.26E-09
2020   1  10  12 -19.90  -47.90  0.11E-09
2020   1  10  12 -19.85  -47.90  0.76E-10
2020   1  10  12 -19.80  -47.90  0.53E-10
2020   1  10  12 -19.75  -47.90  0.43E-10
2020   1  10  12 -19.70  -47.90  0.23E-10
2020   1  10  12 -19.65  -47.90  0.10E-10
2020   1  10  12 -20.00  -47.85  0.81E-10
2020   1  10  12 -19.95  -47.85  0.11E-08
2020   1  10  12 -19.90  -47.85  0.26E-09
2020   1  10  12 -19.85  -47.85  0.85E-10
2020   1  10  12 -19.80  -47.85  0.46E-10
2020   1  10  12 -19.75  -47.85  0.48E-10
2020   1  10  12 -19.70  -47.85  0.35E-10
2020   1  10  12 -19.65  -47.85  0.19E-10
2020   1  10  12 -19.60  -47.85  0.16E-10
2020   1  10  12 -19.55  -47.85  0.25E-11
2020   1  10  12 -19.95  -47.80  0.41E-09
2020   1  10  12 -19.90  -47.80  0.22E-09
2020   1  10  12 -19.85  -47.80  0.16E-09
2020   1  10  12 -19.80  -47.80  0.39E-10
2020   1  10  12 -19.75  -47.80  0.24E-10
2020   1  10  12 -19.70  -47.80  0.34E-10
2020   1  10  12 -19.65  -47.80  0.33E-10
2020   1  10  12 -19.60  -47.80  0.18E-10
2020   1  10  12 -19.55  -47.80  0.13E-10
2020   1  10  12 -19.95  -47.75  0.19E-09
2020   1  10  12 -19.90  -47.75  0.19E-09
2020   1  10  12 -19.85  -47.75  0.11E-09
2020   1  10  12 -19.80  -47.75  0.85E-10
2020   1  10  12 -19.75  -47.75  0.41E-10
2020   1  10  12 -19.70  -47.75  0.15E-10
2020   1  10  12 -19.65  -47.75  0.45E-10
2020   1  10  12 -19.60  -47.75  0.15E-10
2020   1  10  12 -19.55  -47.75  0.20E-10
2020   1  10  12 -19.50  -47.75  0.50E-11
2020   1  10  12 -19.95  -47.70  0.33E-10
2020   1  10  12 -19.90  -47.70  0.19E-09
2020   1  10  12 -19.85  -47.70  0.90E-10
2020   1  10  12 -19.80  -47.70  0.81E-10
2020   1  10  12 -19.75  -47.70  0.32E-10
2020   1  10  12 -19.70  -47.70  0.13E-10
2020   1  10  12 -19.65  -47.70  0.11E-10
2020   1  10  12 -19.60  -47.70  0.30E-10
2020   1  10  12 -19.55  -47.70  0.28E-10
2020   1  10  12 -19.50  -47.70  0.22E-10
2020   1  10  12 -19.90  -47.65  0.46E-10
2020   1  10  12 -19.85  -47.65  0.78E-10
2020   1  10  12 -19.80  -47.65  0.72E-10
2020   1  10  12 -19.75  -47.65  0.55E-10
2020   1  10  12 -19.70  -47.65  0.16E-10
2020   1  10  12 -19.65  -47.65  0.21E-10
2020   1  10  12 -19.60  -47.65  0.26E-10
2020   1  10  12 -19.55  -47.65  0.24E-10
2020   1  10  12 -19.50  -47.65  0.19E-10
2020   1  10  12 -19.45  -47.65  0.22E-11
2020   1  10  12 -19.85  -47.60  0.32E-10
2020   1  10  12 -19.80  -47.60  0.66E-10
2020   1  10  12 -19.75  -47.60  0.51E-10
2020   1  10  12 -19.70  -47.60  0.17E-10
2020   1  10  12 -19.65  -47.60  0.98E-11
2020   1  10  12 -19.60  -47.60  0.14E-10
2020   1  10  12 -19.55  -47.60  0.13E-10
2020   1  10  12 -19.50  -47.60  0.19E-10
2020   1  10  12 -19.45  -47.60  0.22E-11
2020   1  10  12 -19.75  -47.55  0.24E-10
2020   1  10  12 -19.70  -47.55  0.14E-10
2020   1  10  12 -19.65  -47.55  0.45E-11
2020   1  10  12 -19.60  -47.55  0.15E-10
2020   1  10  12 -19.55  -47.55  0.89E-11
2020   1  10  12 -19.50  -47.55  0.11E-11
2020   1  11   0 -19.95  -48.05  0.75E-11
2020   1  11   0 -19.90  -48.05  0.15E-10
2020   1  11   0 -19.85  -48.05  0.25E-10
2020   1  11   0 -19.80  -48.05  0.10E-10
2020   1  11   0 -19.75  -48.05  0.73E-11
2020   1  11   0 -20.05  -48.00  0.34E-10
2020   1  11   0 -20.00  -48.00  0.15E-09
2020   1  11   0 -19.95  -48.00  0.12E-09
2020   1  11   0 -19.90  -48.00  0.96E-10
2020   1  11   0 -19.85  -48.00  0.12E-09
2020   1  11   0 -19.80  -48.00  0.96E-10
2020   1  11   0 -19.75  -48.00  0.90E-10
2020   1  11   0 -19.70  -48.00  0.86E-10
2020   1  11   0 -19.65  -48.00  0.66E-10
2020   1  11   0 -19.60  -48.00  0.24E-11
2020   1  11   0 -20.05  -47.95  0.76E-10
2020   1  11   0 -20.00  -47.95  0.31E-09
2020   1  11   0 -19.95  -47.95  0.21E-09
2020   1  11   0 -19.90  -47.95  0.15E-09
2020   1  11   0 -19.85  -47.95  0.15E-09
2020   1  11   0 -19.80  -47.95  0.12E-09
2020   1  11   0 -19.75  -47.95  0.76E-10
2020   1  11   0 -19.70  -47.95  0.94E-10
2020   1  11   0 -19.65  -47.95  0.15E-09
2020   1  11   0 -19.60  -47.95  0.87E-10
2020   1  11   0 -19.55  -47.95  0.36E-10
2020   1  11   0 -20.05  -47.90  0.52E-11
2020   1  11   0 -20.00  -47.90  0.19E-08
2020   1  11   0 -19.95  -47.90  0.16E-09
2020   1  11   0 -19.90  -47.90  0.35E-10
2020   1  11   0 -19.85  -47.90  0.48E-11
2020   1  11   0 -19.80  -47.90  0.50E-11
2020   1  11   0 -19.75  -47.90  0.77E-11
2020   1  11   0 -19.70  -47.90  0.10E-10
2020   1  11   0 -19.65  -47.90  0.57E-10
2020   1  11   0 -19.60  -47.90  0.13E-09
