YEAR  MO  DA  HR    LAT     LON Rn2200010
2021   3  31  12 -23.85  -46.40  0.23E-10
2021   3  31  12 -23.80  -46.40  0.27E-11
2021   3  31  12 -23.85  -46.35  0.75E-11
2021   3  31  12 -23.80  -46.35  0.19E-09
2021   3  31  12 -23.75  -46.35  0.38E-11
2021   3  31  12 -23.80  -46.30  0.48E-10
2021   3  31  12 -23.75  -46.30  0.62E-10
2021   3  31  12 -23.70  -46.30  0.30E-11
2021   3  31  12 -23.65  -46.30  0.90E-12
2021   3  31  12 -23.80  -46.25  0.47E-11
2021   3  31  12 -23.75  -46.25  0.67E-10
2021   3  31  12 -23.70  -46.25  0.30E-10
2021   3  31  12 -23.65  -46.25  0.90E-12
2021   3  31  12 -23.55  -46.25  0.79E-12
2021   3  31  12 -23.80  -46.20  0.91E-12
2021   3  31  12 -23.75  -46.20  0.23E-10
2021   3  31  12 -23.70  -46.20  0.61E-10
2021   3  31  12 -23.65  -46.20  0.81E-11
2021   3  31  12 -23.60  -46.20  0.79E-12
2021   3  31  12 -23.80  -46.15  0.16E-11
2021   3  31  12 -23.75  -46.15  0.36E-11
2021   3  31  12 -23.70  -46.15  0.38E-10
2021   3  31  12 -23.65  -46.15  0.38E-10
2021   3  31  12 -23.60  -46.15  0.30E-11
2021   3  31  12 -23.55  -46.15  0.17E-11
2021   3  31  12 -23.75  -46.10  0.18E-11
2021   3  31  12 -23.70  -46.10  0.13E-10
2021   3  31  12 -23.65  -46.10  0.45E-10
2021   3  31  12 -23.60  -46.10  0.22E-10
2021   3  31  12 -23.55  -46.10  0.68E-12
2021   3  31  12 -23.50  -46.10  0.88E-12
2021   3  31  12 -23.75  -46.05  0.79E-12
2021   3  31  12 -23.70  -46.05  0.35E-11
2021   3  31  12 -23.65  -46.05  0.16E-10
2021   3  31  12 -23.60  -46.05  0.39E-10
2021   3  31  12 -23.55  -46.05  0.12E-10
2021   3  31  12 -23.50  -46.05  0.20E-11
2021   3  31  12 -23.70  -46.00  0.25E-11
2021   3  31  12 -23.65  -46.00  0.88E-11
2021   3  31  12 -23.60  -46.00  0.37E-10
2021   3  31  12 -23.55  -46.00  0.26E-10
2021   3  31  12 -23.50  -46.00  0.39E-11
2021   3  31  12 -23.75  -45.95  0.58E-12
2021   3  31  12 -23.65  -45.95  0.69E-11
2021   3  31  12 -23.60  -45.95  0.17E-10
2021   3  31  12 -23.55  -45.95  0.29E-10
2021   3  31  12 -23.50  -45.95  0.13E-10
2021   3  31  12 -23.45  -45.95  0.14E-11
2021   3  31  12 -23.70  -45.90  0.78E-12
2021   3  31  12 -23.65  -45.90  0.88E-12
2021   3  31  12 -23.60  -45.90  0.64E-11
2021   3  31  12 -23.55  -45.90  0.22E-10
2021   3  31  12 -23.50  -45.90  0.35E-10
2021   3  31  12 -23.45  -45.90  0.88E-11
2021   3  31  12 -23.30  -45.90  0.76E-12
2021   3  31  12 -23.65  -45.85  0.58E-12
2021   3  31  12 -23.60  -45.85  0.27E-11
2021   3  31  12 -23.55  -45.85  0.71E-11
2021   3  31  12 -23.50  -45.85  0.28E-10
2021   3  31  12 -23.45  -45.85  0.12E-10
2021   3  31  12 -23.40  -45.85  0.15E-11
2021   3  31  12 -23.60  -45.80  0.28E-11
2021   3  31  12 -23.55  -45.80  0.52E-11
2021   3  31  12 -23.50  -45.80  0.23E-10
2021   3  31  12 -23.45  -45.80  0.17E-10
2021   3  31  12 -23.40  -45.80  0.11E-10
2021   3  31  12 -23.35  -45.80  0.23E-11
2021   3  31  12 -23.30  -45.80  0.65E-12
2021   3  31  12 -23.60  -45.75  0.77E-12
2021   3  31  12 -23.55  -45.75  0.88E-12
2021   3  31  12 -23.50  -45.75  0.85E-11
2021   3  31  12 -23.45  -45.75  0.17E-10
2021   3  31  12 -23.40  -45.75  0.14E-10
2021   3  31  12 -23.35  -45.75  0.20E-11
2021   3  31  12 -23.30  -45.75  0.22E-11
2021   3  31  12 -23.60  -45.70  0.15E-11
2021   3  31  12 -23.55  -45.70  0.77E-12
2021   3  31  12 -23.50  -45.70  0.31E-11
2021   3  31  12 -23.45  -45.70  0.89E-11
2021   3  31  12 -23.40  -45.70  0.15E-10
2021   3  31  12 -23.35  -45.70  0.11E-10
2021   3  31  12 -23.30  -45.70  0.44E-11
2021   3  31  12 -23.25  -45.70  0.65E-12
2021   3  31  12 -23.50  -45.65  0.23E-11
2021   3  31  12 -23.45  -45.65  0.34E-11
2021   3  31  12 -23.40  -45.65  0.96E-11
2021   3  31  12 -23.35  -45.65  0.10E-10
2021   3  31  12 -23.30  -45.65  0.65E-11
2021   3  31  12 -23.25  -45.65  0.31E-11
2021   3  31  12 -23.20  -45.65  0.64E-12
2021   3  31  12 -23.50  -45.60  0.12E-11
2021   3  31  12 -23.45  -45.60  0.57E-12
2021   3  31  12 -23.40  -45.60  0.38E-11
2021   3  31  12 -23.35  -45.60  0.95E-11
2021   3  31  12 -23.30  -45.60  0.86E-11
2021   3  31  12 -23.25  -45.60  0.24E-11
2021   3  31  12 -23.20  -45.60  0.56E-12
2021   3  31  12 -23.45  -45.55  0.57E-12
2021   3  31  12 -23.40  -45.55  0.31E-11
2021   3  31  12 -23.35  -45.55  0.40E-11
2021   3  31  12 -23.30  -45.55  0.37E-11
2021   3  31  12 -23.25  -45.55  0.12E-11
2021   3  31  12 -23.20  -45.55  0.13E-11
2021   3  31  12 -23.40  -45.50  0.64E-12
2021   3  31  12 -23.35  -45.50  0.25E-11
2021   3  31  12 -23.30  -45.50  0.35E-11
2021   3  31  12 -23.25  -45.50  0.11E-11
2021   3  31  12 -23.20  -45.50  0.11E-11
2021   3  31  12 -23.15  -45.50  0.56E-12
2021   3  31  12 -23.10  -45.50  0.56E-12
2021   3  31  12 -23.40  -45.45  0.13E-11
2021   3  31  12 -23.35  -45.45  0.12E-11
2021   3  31  12 -23.25  -45.45  0.11E-11
2021   3  31  12 -23.25  -45.40  0.56E-12
2021   4   1   0 -23.80  -46.35  0.18E-09
2021   4   1   0 -23.75  -46.35  0.40E-11
2021   4   1   0 -23.80  -46.30  0.12E-10
2021   4   1   0 -23.75  -46.30  0.91E-10
2021   4   1   0 -23.70  -46.30  0.48E-11
2021   4   1   0 -23.75  -46.25  0.41E-10
2021   4   1   0 -23.70  -46.25  0.62E-10
2021   4   1   0 -23.65  -46.25  0.65E-11
2021   4   1   0 -23.70  -46.20  0.57E-10
2021   4   1   0 -23.65  -46.20  0.32E-10
2021   4   1   0 -23.60  -46.20  0.83E-11
2021   4   1   0 -23.70  -46.15  0.24E-11
2021   4   1   0 -23.65  -46.15  0.63E-10
2021   4   1   0 -23.60  -46.15  0.24E-10
2021   4   1   0 -23.55  -46.15  0.34E-11
2021   4   1   0 -23.65  -46.10  0.15E-10
2021   4   1   0 -23.60  -46.10  0.48E-10
2021   4   1   0 -23.55  -46.10  0.13E-10
2021   4   1   0 -23.50  -46.10  0.42E-11
2021   4   1   0 -23.60  -46.05  0.30E-10
2021   4   1   0 -23.55  -46.05  0.42E-10
2021   4   1   0 -23.50  -46.05  0.11E-10
2021   4   1   0 -23.45  -46.05  0.26E-11
2021   4   1   0 -23.60  -46.00  0.45E-11
2021   4   1   0 -23.55  -46.00  0.46E-10
2021   4   1   0 -23.50  -46.00  0.22E-10
2021   4   1   0 -23.45  -46.00  0.58E-11
2021   4   1   0 -23.40  -46.00  0.10E-11
2021   4   1   0 -23.35  -46.00  0.52E-12
2021   4   1   0 -23.55  -45.95  0.14E-10
2021   4   1   0 -23.50  -45.95  0.48E-10
2021   4   1   0 -23.45  -45.95  0.13E-10
2021   4   1   0 -23.40  -45.95  0.61E-11
2021   4   1   0 -23.35  -45.95  0.10E-11
2021   4   1   0 -23.55  -45.90  0.12E-11
2021   4   1   0 -23.50  -45.90  0.27E-10
2021   4   1   0 -23.45  -45.90  0.30E-10
2021   4   1   0 -23.40  -45.90  0.10E-10
2021   4   1   0 -23.35  -45.90  0.61E-11
2021   4   1   0 -23.30  -45.90  0.52E-12
2021   4   1   0 -23.50  -45.85  0.55E-11
