YEAR  MO  DA  HR    LAT     LON Rn2200100
2022   3  20  12 -19.80  -48.55  0.81E-04
2022   3  20  12 -19.75  -48.55  0.24E-03
2022   3  20  12 -19.85  -48.50  0.69E-04
2022   3  20  12 -19.80  -48.50  0.74E-03
2022   3  20  12 -19.75  -48.50  0.12E-02
2022   3  20  12 -19.90  -48.45  0.93E-04
2022   3  20  12 -19.85  -48.45  0.90E-03
2022   3  20  12 -19.80  -48.45  0.38E-02
2022   3  20  12 -19.75  -48.45  0.27E-02
2022   3  20  12 -19.95  -48.40  0.23E-04
2022   3  20  12 -19.90  -48.40  0.16E-02
2022   3  20  12 -19.85  -48.40  0.26E-02
2022   3  20  12 -19.80  -48.40  0.78E-02
2022   3  20  12 -19.75  -48.40  0.33E-02
2022   3  20  12 -19.95  -48.35  0.12E-02
2022   3  20  12 -19.90  -48.35  0.49E-02
2022   3  20  12 -19.85  -48.35  0.51E-02
2022   3  20  12 -19.80  -48.35  0.85E-02
2022   3  20  12 -19.75  -48.35  0.38E-02
2022   3  20  12 -20.00  -48.30  0.45E-03
2022   3  20  12 -19.95  -48.30  0.54E-02
2022   3  20  12 -19.90  -48.30  0.76E-02
2022   3  20  12 -19.85  -48.30  0.68E-02
2022   3  20  12 -19.80  -48.30  0.95E-02
2022   3  20  12 -19.75  -48.30  0.44E-02
2022   3  20  12 -20.00  -48.25  0.45E-02
2022   3  20  12 -19.95  -48.25  0.10E-01
2022   3  20  12 -19.90  -48.25  0.83E-02
2022   3  20  12 -19.85  -48.25  0.86E-02
2022   3  20  12 -19.80  -48.25  0.11E-01
2022   3  20  12 -19.75  -48.25  0.53E-02
2022   3  20  12 -20.00  -48.20  0.15E-01
2022   3  20  12 -19.95  -48.20  0.12E-01
2022   3  20  12 -19.90  -48.20  0.89E-02
2022   3  20  12 -19.85  -48.20  0.10E-01
2022   3  20  12 -19.80  -48.20  0.13E-01
2022   3  20  12 -19.75  -48.20  0.55E-02
2022   3  20  12 -20.00  -48.15  0.23E-01
2022   3  20  12 -19.95  -48.15  0.16E-01
2022   3  20  12 -19.90  -48.15  0.11E-01
2022   3  20  12 -19.85  -48.15  0.12E-01
2022   3  20  12 -19.80  -48.15  0.19E-01
2022   3  20  12 -19.75  -48.15  0.56E-02
2022   3  20  12 -20.00  -48.10  0.31E-01
2022   3  20  12 -19.95  -48.10  0.20E-01
2022   3  20  12 -19.90  -48.10  0.13E-01
2022   3  20  12 -19.85  -48.10  0.17E-01
2022   3  20  12 -19.80  -48.10  0.26E-01
2022   3  20  12 -19.75  -48.10  0.53E-03
2022   3  20  12 -20.00  -48.05  0.38E-01
2022   3  20  12 -19.95  -48.05  0.25E-01
2022   3  20  12 -19.90  -48.05  0.18E-01
2022   3  20  12 -19.85  -48.05  0.36E-01
2022   3  20  12 -19.80  -48.05  0.86E-02
2022   3  20  12 -20.00  -48.00  0.44E-01
2022   3  20  12 -19.95  -48.00  0.34E-01
2022   3  20  12 -19.90  -48.00  0.41E-01
2022   3  20  12 -19.85  -48.00  0.21E-01
2022   3  20  12 -20.00  -47.95  0.57E-01
2022   3  20  12 -19.95  -47.95  0.65E-01
2022   3  20  12 -19.90  -47.95  0.33E-01
2022   3  20  12 -20.00  -47.90  0.61E-01
2022   3  20  12 -19.95  -47.90  0.72E-01
2022   3  21   0 -19.30  -50.10  0.92E-05
2022   3  21   0 -19.25  -50.10  0.18E-04
2022   3  21   0 -19.35  -50.05  0.87E-04
2022   3  21   0 -19.30  -50.05  0.46E-04
2022   3  21   0 -19.45  -50.00  0.51E-04
2022   3  21   0 -19.40  -50.00  0.99E-04
2022   3  21   0 -19.35  -50.00  0.15E-04
2022   3  21   0 -19.55  -49.95  0.18E-04
2022   3  21   0 -19.50  -49.95  0.69E-04
2022   3  21   0 -19.45  -49.95  0.64E-04
2022   3  21   0 -18.95  -49.95  0.92E-05
2022   3  21   0 -19.60  -49.90  0.18E-04
2022   3  21   0 -19.55  -49.90  0.36E-04
2022   3  21   0 -19.65  -49.85  0.43E-04
2022   3  21   0 -19.60  -49.85  0.18E-04
2022   3  21   0 -19.00  -49.85  0.21E-04
2022   3  21   0 -18.95  -49.85  0.46E-04
2022   3  21   0 -19.25  -49.80  0.11E-04
2022   3  21   0 -19.20  -49.80  0.11E-04
2022   3  21   0 -19.05  -49.80  0.32E-04
2022   3  21   0 -19.00  -49.80  0.93E-04
2022   3  21   0 -19.30  -49.75  0.22E-04
2022   3  21   0 -19.25  -49.75  0.54E-04
2022   3  21   0 -19.05  -49.75  0.32E-04
2022   3  21   0 -19.00  -49.75  0.21E-04
2022   3  21   0 -19.10  -49.70  0.64E-04
2022   3  21   0 -19.05  -49.70  0.42E-04
2022   3  21   0 -18.90  -49.70  0.92E-05
2022   3  21   0 -19.15  -49.65  0.11E-04
2022   3  21   0 -19.10  -49.65  0.96E-04
2022   3  21   0 -19.05  -49.65  0.33E-04
2022   3  21   0 -19.00  -49.65  0.34E-04
2022   3  21   0 -18.95  -49.65  0.55E-04
2022   3  21   0 -18.90  -49.65  0.92E-05
2022   3  21   0 -19.10  -49.60  0.21E-04
2022   3  21   0 -19.05  -49.60  0.37E-04
2022   3  21   0 -19.00  -49.60  0.94E-04
2022   3  21   0 -18.95  -49.60  0.87E-04
2022   3  21   0 -18.90  -49.60  0.10E-04
2022   3  21   0 -18.85  -49.60  0.46E-04
2022   3  21   0 -19.15  -49.55  0.11E-04
2022   3  21   0 -19.10  -49.55  0.13E-03
2022   3  21   0 -19.05  -49.55  0.14E-03
2022   3  21   0 -19.00  -49.55  0.17E-03
2022   3  21   0 -18.95  -49.55  0.20E-03
2022   3  21   0 -18.90  -49.55  0.64E-04
2022   3  21   0 -19.15  -49.50  0.54E-04
2022   3  21   0 -19.10  -49.50  0.11E-03
2022   3  21   0 -19.05  -49.50  0.21E-03
2022   3  21   0 -19.00  -49.50  0.23E-03
2022   3  21   0 -18.95  -49.50  0.93E-04
2022   3  21   0 -18.90  -49.50  0.10E-03
2022   3  21   0 -19.20  -49.45  0.72E-04
2022   3  21   0 -19.15  -49.45  0.15E-03
2022   3  21   0 -19.10  -49.45  0.19E-03
2022   3  21   0 -19.05  -49.45  0.15E-03
2022   3  21   0 -19.00  -49.45  0.18E-03
2022   3  21   0 -18.95  -49.45  0.18E-03
2022   3  21   0 -18.90  -49.45  0.35E-03
2022   3  21   0 -18.85  -49.45  0.17E-03
2022   3  21   0 -18.80  -49.45  0.55E-04
2022   3  21   0 -19.25  -49.40  0.90E-04
2022   3  21   0 -19.20  -49.40  0.16E-03
2022   3  21   0 -19.15  -49.40  0.83E-04
2022   3  21   0 -19.10  -49.40  0.25E-03
2022   3  21   0 -19.05  -49.40  0.35E-03
2022   3  21   0 -19.00  -49.40  0.33E-03
2022   3  21   0 -18.95  -49.40  0.62E-03
2022   3  21   0 -18.90  -49.40  0.62E-03
2022   3  21   0 -18.85  -49.40  0.40E-03
2022   3  21   0 -18.80  -49.40  0.92E-04
2022   3  21   0 -19.25  -49.35  0.36E-04
2022   3  21   0 -19.20  -49.35  0.80E-04
2022   3  21   0 -19.15  -49.35  0.29E-03
2022   3  21   0 -19.10  -49.35  0.32E-03
2022   3  21   0 -19.05  -49.35  0.49E-03
2022   3  21   0 -19.00  -49.35  0.63E-03
2022   3  21   0 -18.95  -49.35  0.58E-03
2022   3  21   0 -18.90  -49.35  0.86E-03
2022   3  21   0 -18.85  -49.35  0.36E-03
2022   3  21   0 -18.80  -49.35  0.55E-04
2022   3  21   0 -19.30  -49.30  0.37E-04
2022   3  21   0 -19.25  -49.30  0.74E-04
2022   3  21   0 -19.20  -49.30  0.13E-03
2022   3  21   0 -19.15  -49.30  0.38E-03
2022   3  21   0 -19.10  -49.30  0.39E-03
2022   3  21   0 -19.05  -49.30  0.30E-03
2022   3  21   0 -19.00  -49.30  0.74E-03
2022   3  21   0 -18.95  -49.30  0.14E-02
2022   3  21   0 -18.90  -49.30  0.12E-02
2022   3  21   0 -18.85  -49.30  0.63E-03
2022   3  21   0 -18.80  -49.30  0.14E-03
2022   3  21   0 -19.35  -49.25  0.37E-04
2022   3  21   0 -19.30  -49.25  0.37E-04
2022   3  21   0 -19.25  -49.25  0.18E-04
2022   3  21   0 -19.20  -49.25  0.23E-03
2022   3  21   0 -19.15  -49.25  0.21E-03
2022   3  21   0 -19.10  -49.25  0.33E-03
2022   3  21   0 -19.05  -49.25  0.10E-02
2022   3  21   0 -19.00  -49.25  0.20E-02
2022   3  21   0 -18.95  -49.25  0.13E-02
2022   3  21   0 -18.90  -49.25  0.12E-02
2022   3  21   0 -18.85  -49.25  0.68E-03
2022   3  21   0 -18.80  -49.25  0.11E-03
2022   3  21   0 -19.35  -49.20  0.38E-04
2022   3  21   0 -19.30  -49.20  0.22E-04
2022   3  21   0 -19.25  -49.20  0.80E-04
2022   3  21   0 -19.20  -49.20  0.18E-03
2022   3  21   0 -19.15  -49.20  0.39E-03
2022   3  21   0 -19.10  -49.20  0.10E-02
2022   3  21   0 -19.05  -49.20  0.22E-02
2022   3  21   0 -19.00  -49.20  0.25E-02
2022   3  21   0 -18.95  -49.20  0.18E-02
2022   3  21   0 -18.90  -49.20  0.10E-02
2022   3  21   0 -18.85  -49.20  0.55E-03
2022   3  21   0 -18.80  -49.20  0.14E-03
2022   3  21   0 -18.75  -49.20  0.91E-05
2022   3  21   0 -19.35  -49.15  0.62E-04
2022   3  21   0 -19.30  -49.15  0.43E-04
2022   3  21   0 -19.25  -49.15  0.18E-03
2022   3  21   0 -19.20  -49.15  0.37E-03
2022   3  21   0 -19.15  -49.15  0.11E-02
2022   3  21   0 -19.10  -49.15  0.23E-02
2022   3  21   0 -19.05  -49.15  0.32E-02
2022   3  21   0 -19.00  -49.15  0.28E-02
2022   3  21   0 -18.95  -49.15  0.17E-02
2022   3  21   0 -18.90  -49.15  0.14E-02
2022   3  21   0 -18.85  -49.15  0.51E-03
2022   3  21   0 -18.80  -49.15  0.55E-04
2022   3  21   0 -19.35  -49.10  0.19E-04
2022   3  21   0 -19.30  -49.10  0.20E-03
2022   3  21   0 -19.25  -49.10  0.27E-03
2022   3  21   0 -19.20  -49.10  0.80E-03
2022   3  21   0 -19.15  -49.10  0.22E-02
2022   3  21   0 -19.10  -49.10  0.31E-02
2022   3  21   0 -19.05  -49.10  0.38E-02
2022   3  21   0 -19.00  -49.10  0.30E-02
2022   3  21   0 -18.95  -49.10  0.13E-02
2022   3  21   0 -18.90  -49.10  0.19E-03
2022   3  21   0 -18.85  -49.10  0.10E-04
2022   3  21   0 -19.45  -49.05  0.72E-04
2022   3  21   0 -19.40  -49.05  0.45E-04
2022   3  21   0 -19.35  -49.05  0.15E-03
2022   3  21   0 -19.30  -49.05  0.60E-03
2022   3  21   0 -19.25  -49.05  0.96E-03
2022   3  21   0 -19.20  -49.05  0.19E-02
2022   3  21   0 -19.15  -49.05  0.23E-02
2022   3  21   0 -19.10  -49.05  0.36E-02
