YEAR  MO  DA  HR    LAT     LON Rn2200010
2019   9   2  12 -19.90  -48.25  0.73E-03
2019   9   2  12 -19.85  -48.25  0.97E-03
2019   9   2  12 -19.95  -48.20  0.12E-02
2019   9   2  12 -19.90  -48.20  0.34E-02
2019   9   2  12 -19.85  -48.20  0.27E-02
2019   9   2  12 -19.80  -48.20  0.47E-03
2019   9   2  12 -19.75  -48.20  0.24E-03
2019   9   2  12 -19.95  -48.15  0.19E-02
2019   9   2  12 -19.90  -48.15  0.55E-02
2019   9   2  12 -19.85  -48.15  0.40E-02
2019   9   2  12 -19.80  -48.15  0.12E-02
2019   9   2  12 -19.75  -48.15  0.24E-03
2019   9   2  12 -20.00  -48.10  0.48E-03
2019   9   2  12 -19.95  -48.10  0.61E-02
2019   9   2  12 -19.90  -48.10  0.94E-02
2019   9   2  12 -19.85  -48.10  0.53E-02
2019   9   2  12 -19.80  -48.10  0.48E-03
2019   9   2  12 -20.00  -48.05  0.24E-03
2019   9   2  12 -19.95  -48.05  0.14E-01
2019   9   2  12 -19.90  -48.05  0.12E-01
2019   9   2  12 -19.85  -48.05  0.59E-02
2019   9   2  12 -19.80  -48.05  0.67E-03
2019   9   2  12 -20.00  -48.00  0.20E-03
2019   9   2  12 -19.95  -48.00  0.20E-01
2019   9   2  12 -19.90  -48.00  0.17E-01
2019   9   2  12 -19.85  -48.00  0.11E-01
2019   9   2  12 -19.80  -48.00  0.20E-03
2019   9   2  12 -20.00  -47.95  0.68E-03
2019   9   2  12 -19.95  -47.95  0.41E-01
2019   9   2  12 -19.90  -47.95  0.20E-01
2019   9   2  12 -19.85  -47.95  0.89E-02
2019   9   2  12 -19.80  -47.95  0.40E-03
2019   9   2  12 -20.00  -47.90  0.24E-01
2019   9   2  12 -19.95  -47.90  0.98E-01
2019   9   2  12 -19.90  -47.90  0.26E-01
2019   9   2  12 -19.85  -47.90  0.12E-01
2019   9   2  12 -20.05  -47.85  0.87E-02
2019   9   2  12 -20.00  -47.85  0.28E+00
2019   9   2  12 -19.95  -47.85  0.14E+00
2019   9   2  12 -19.90  -47.85  0.41E-01
2019   9   2  12 -19.85  -47.85  0.70E-02
2019   9   2  12 -20.05  -47.80  0.39E-01
2019   9   2  12 -20.00  -47.80  0.13E+00
2019   9   2  12 -19.95  -47.80  0.61E-01
2019   9   2  12 -19.90  -47.80  0.47E-01
2019   9   2  12 -19.85  -47.80  0.60E-03
2019   9   2  12 -20.05  -47.75  0.16E-01
2019   9   2  12 -20.00  -47.75  0.40E-01
2019   9   2  12 -19.95  -47.75  0.79E-01
2019   9   2  12 -19.90  -47.75  0.15E-01
2019   9   2  12 -20.05  -47.70  0.53E-03
2019   9   2  12 -20.00  -47.70  0.11E-01
2019   9   2  12 -19.95  -47.70  0.11E-01
2019   9   2  12 -20.30  -47.45  0.63E-03
2019   9   2  12 -20.35  -47.40  0.59E-03
2019   9   3   0 -20.00  -48.65  0.24E-03
2019   9   3   0 -20.15  -48.60  0.23E-03
2019   9   3   0 -20.05  -48.60  0.23E-03
2019   9   3   0 -19.90  -48.60  0.24E-03
2019   9   3   0 -20.30  -48.55  0.23E-03
2019   9   3   0 -20.10  -48.55  0.24E-03
2019   9   3   0 -20.05  -48.55  0.47E-03
2019   9   3   0 -20.00  -48.55  0.93E-03
2019   9   3   0 -19.95  -48.55  0.23E-03
2019   9   3   0 -19.90  -48.55  0.24E-03
2019   9   3   0 -20.30  -48.50  0.23E-03
2019   9   3   0 -20.15  -48.50  0.23E-03
2019   9   3   0 -20.05  -48.50  0.71E-03
2019   9   3   0 -20.00  -48.50  0.14E-02
2019   9   3   0 -19.95  -48.50  0.14E-02
2019   9   3   0 -19.90  -48.50  0.12E-02
2019   9   3   0 -19.80  -48.50  0.24E-03
2019   9   3   0 -20.35  -48.45  0.23E-03
2019   9   3   0 -20.25  -48.45  0.45E-03
2019   9   3   0 -20.15  -48.45  0.91E-03
2019   9   3   0 -20.10  -48.45  0.46E-03
2019   9   3   0 -20.05  -48.45  0.12E-02
